element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Si,3,"=""""","=""281.4433""","=""""","=""1.20e+06""",D+,"=""205029.09""","=""240549.77""","=""3p.3d""","=""1D*""","=""2""","=""3s.6d""","=""1D""","=""2""",5,5,,"=""T6298c4""","=""""",
Si,3,"=""281.711""","=""281.7113""","=""9""","=""2.22e+07""",C+,"=""209599.70""","=""245086.58""","=""3s.4f""","=""3F*""","=""4""","=""3p.4p""","=""3D""","=""3""",9,7,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""282.9251""","=""""","=""2.66e+06""",D+,"=""209531.40""","=""244866.05""","=""3s.4f""","=""3F*""","=""2""","=""3p.4p""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""283.0017""","=""""","=""3.07e+07""",D,"=""214532.17""","=""249857.26""","=""3s.5p""","=""1P*""","=""1""","=""3s.8s""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""""",
Si,3,"=""283.149""","=""283.1489""","=""7""","=""2.12e+07""",C+,"=""209559.33""","=""244866.05""","=""3s.4f""","=""3F*""","=""3""","=""3p.4p""","=""3D""","=""2""",7,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""283.962""","=""283.9628""","=""5""","=""2.37e+07""",C,"=""209531.40""","=""244736.93""","=""3s.4f""","=""3F*""","=""2""","=""3p.4p""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""287.4627""","=""""","=""4.02e+07""",D+,"=""214989.27""","=""249766.19""","=""3s.5p""","=""3P*""","=""2""","=""3s.8s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""287.5072""","=""""","=""2.41e+07""",D+,"=""214994.65""","=""249766.19""","=""3s.5p""","=""3P*""","=""1""","=""3s.8s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""287.5138""","=""""","=""8.04e+06""",D,"=""214995.46""","=""249766.19""","=""3s.5p""","=""3P*""","=""0""","=""3s.8s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,1,"=""288.1579""","=""288.15777""","=""1000""","=""2.17e+08""",B,"=""6298.850""","=""40991.884""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4s""","=""1P*""","=""1""",5,3,,"=""T5814""","=""L3521""",
Si,2,"=""""","=""288.6138""","=""""","=""7.08e+05""",D,"=""79338.50""","=""113976.72""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.6p""","=""2P*""","=""3/2""",4,4,,"=""T7166""","=""""",
Si,2,"=""""","=""288.7358""","=""""","=""8.38e+06""",D,"=""79338.50""","=""113962.08""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.6p""","=""2P*""","=""1/2""",4,2,,"=""T6527c4,LS""","=""""",
Si,2,"=""288.751""","=""288.7515""","=""10w""","=""6.39e+06""",D+,"=""79355.02""","=""113976.72""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.6p""","=""2P*""","=""3/2""",6,4,,"=""T7166""","=""L3541""",
Si,2,"=""290.428""","=""290.4283""","=""300""","=""3.58e+07""",C,"=""79338.50""","=""113760.32""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.5f""","=""2F*""","=""5/2""",4,6,,"=""T6527c4,LS""","=""L3541""",
Si,2,"=""""","=""290.5678""","=""""","=""2.55e+06""",D,"=""79355.02""","=""113760.32""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""5/2""",6,6,,"=""T6527c4,LS""","=""""",
Si,2,"=""290.569""","=""290.5692""","=""500""","=""3.83e+07""",C,"=""79355.02""","=""113760.15""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""7/2""",6,8,,"=""T6527c4,LS""","=""L3541""",
Si,3,"=""""","=""291.4480""","=""""","=""4.47e+02""",B+,"=""175230.01""","=""209531.40""","=""3s.4p""","=""3P*""","=""0""","=""3s.4f""","=""3F*""","=""2""",1,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""291.4919""","=""""","=""6.33e+02""",B+,"=""175263.10""","=""209559.33""","=""3s.4p""","=""3P*""","=""1""","=""3s.4f""","=""3F*""","=""3""",3,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""291.7295""","=""""","=""4.44e+02""",B+,"=""175263.10""","=""209531.40""","=""3s.4p""","=""3P*""","=""1""","=""3s.4f""","=""3F*""","=""2""",3,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""291.7709""","=""""","=""9.40e+02""",A,"=""175336.26""","=""209599.70""","=""3s.4p""","=""3P*""","=""2""","=""3s.4f""","=""3F*""","=""4""",5,9,E2,"=""c44""","=""""",
Si,3,"=""""","=""292.1150""","=""""","=""3.14e+02""",B+,"=""175336.26""","=""209559.33""","=""3s.4p""","=""3P*""","=""2""","=""3s.4f""","=""3F*""","=""3""",5,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""292.3537""","=""""","=""6.30e+01""",B+,"=""175336.26""","=""209531.40""","=""3s.4p""","=""3P*""","=""2""","=""3s.4f""","=""3F*""","=""2""",5,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""292.8956""","=""""","=""4.89e+06""",D,"=""214989.27""","=""249121.14""","=""3s.5p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""293.0436""","=""""","=""1.22e+06""",E,"=""214989.27""","=""249103.90""","=""3s.5p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""293.0899""","=""""","=""3.66e+06""",D,"=""214994.65""","=""249103.90""","=""3s.5p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""293.133""","=""""","=""1.36e+05""",E,"=""214989.27""","=""249093.5""","=""3s.5p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""293.179""","=""""","=""2.03e+06""",E,"=""214994.65""","=""249093.5""","=""3s.5p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""293.186""","=""""","=""2.71e+06""",E,"=""214995.46""","=""249093.5""","=""3s.5p""","=""3P*""","=""0""","=""3s.7d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,2,"=""""","=""295.4127""","=""""","=""1.47e-02""",D,"=""42824.29""","=""76665.35""","=""3s.3p2""","=""4P""","=""1/2""","=""3s.3p2""","=""2S""","=""1/2""",2,2,M1,"=""c22""","=""""",
Si,3,"=""295.915""","=""295.9153""","=""5""","=""1.48e+07""",C,"=""214989.27""","=""248772.86""","=""3s.5p""","=""3P*""","=""2""","=""3p.4p""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""295.9624""","=""""","=""8.90e+06""",C,"=""214994.65""","=""248772.86""","=""3s.5p""","=""3P*""","=""1""","=""3p.4p""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""295.9695""","=""""","=""2.97e+06""",D+,"=""214995.46""","=""248772.86""","=""3s.5p""","=""3P*""","=""0""","=""3p.4p""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,2,"=""""","=""296.3614""","=""""","=""6.15e+00""",C+,"=""42932.62""","=""76665.35""","=""3s.3p2""","=""4P""","=""3/2""","=""3s.3p2""","=""2S""","=""1/2""",4,2,E2,"=""c22""","=""""",
Si,2,"=""""","=""296.3614""","=""""","=""7.13e-02""",D,"=""42932.62""","=""76665.35""","=""3s.3p2""","=""4P""","=""3/2""","=""3s.3p2""","=""2S""","=""1/2""",4,2,M1,"=""c22""","=""""",
Si,1,"=""297.0355""","=""297.03532""","=""55""","=""6.00e+04""",E,"=""6298.850""","=""39955.053""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4s""","=""3P*""","=""2""",5,5,,"=""T5814""","=""L3521""",
Si,2,"=""""","=""297.9096""","=""""","=""5.44e+01""",B,"=""43107.91""","=""76665.35""","=""3s.3p2""","=""4P""","=""5/2""","=""3s.3p2""","=""2S""","=""1/2""",6,2,E2,"=""c22""","=""""",
Si,3,"=""298.052""","=""298.0525""","=""5""","=""2.37e+05""",D,"=""142945.84""","=""176487.19""","=""3s.3d""","=""3D""","=""2""","=""3s.4p""","=""1P*""","=""1""",5,3,,"=""c44""","=""L4833""",
Si,3,"=""""","=""298.0739""","=""""","=""8.24e+04""",E,"=""142948.25""","=""176487.19""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""1P*""","=""1""",3,3,,"=""c44""","=""""",
Si,1,"=""298.7645""","=""298.76434""","=""150""","=""2.66e+06""",D+,"=""6298.850""","=""39760.285""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4s""","=""3P*""","=""1""",5,3,,"=""T5814""","=""L3521""",
Si,3,"=""""","=""299.2851""","=""""","=""4.15e+05""",D,"=""214532.17""","=""247935.39""","=""3s.5p""","=""1P*""","=""1""","=""3p.4p""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Si,1,"=""""","=""299.97808""","=""""","=""6.57e-04""",D,"=""0.000""","=""33326.053""","=""3s2.3p2""","=""3P""","=""0""","=""3s.3p3""","=""5S*""","=""2""",1,5,M2,"=""c22""","=""""",
Si,1,"=""300.6739""","=""300.67385""","=""50""","=""1.1e+03""",E,"=""77.115""","=""33326.053""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""5S*""","=""2""",3,5,,"=""T6066c4""","=""L3521""",
Si,1,"=""""","=""300.67385""","=""""","=""1.45e-03""",D,"=""77.115""","=""33326.053""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""5S*""","=""2""",3,5,M2,"=""c22""","=""""",
Si,3,"=""301.309""","=""301.3098""","=""5""","=""5.67e+06""",C,"=""214989.27""","=""248168.04""","=""3s.5p""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""2""",5,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""301.3586""","=""""","=""1.89e+06""",D+,"=""214994.65""","=""248168.04""","=""3s.5p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""302.0004""","=""302.00041""","=""75""","=""3.3e+03""",E,"=""223.157""","=""33326.053""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""5S*""","=""2""",5,5,,"=""T6066c4""","=""L3521""",
Si,1,"=""""","=""302.00041""","=""""","=""1.09e-03""",D,"=""223.157""","=""33326.053""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""5S*""","=""2""",5,5,M2,"=""c22""","=""""",
Si,3,"=""""","=""302.2813""","=""""","=""1.35e+00""",B,"=""176487.19""","=""209559.33""","=""3s.4p""","=""1P*""","=""1""","=""3s.4f""","=""3F*""","=""3""",3,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""302.5368""","=""""","=""7.11e-01""",B,"=""176487.19""","=""209531.40""","=""3s.4p""","=""1P*""","=""1""","=""3s.4f""","=""3F*""","=""2""",3,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""303.2691""","=""""","=""3.09e+06""",D+,"=""214989.27""","=""247953.69""","=""3s.5p""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""303.3186""","=""""","=""1.85e+06""",D+,"=""214994.65""","=""247953.69""","=""3s.5p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""303.3261""","=""""","=""2.46e+06""",D+,"=""214995.46""","=""247953.69""","=""3s.5p""","=""3P*""","=""0""","=""3p.4p""","=""3P""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""303.473""","=""303.4731""","=""6""","=""4.50e+07""",B,"=""209531.40""","=""242473.66""","=""3s.4f""","=""3F*""","=""2""","=""3s.6g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""303.729""","=""303.7306""","=""8""","=""3.93e+06""",C,"=""209559.33""","=""242473.66""","=""3s.4f""","=""3F*""","=""3""","=""3s.6g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""304.0754""","=""""","=""7.35e+06""",D+,"=""214994.65""","=""247871.66""","=""3s.5p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Si,3,"=""304.093""","=""304.0930""","=""9""","=""4.87e+07""",B,"=""209599.70""","=""242474.81""","=""3s.4f""","=""3F*""","=""4""","=""3s.6g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""304.1018""","=""""","=""3.05e+06""",C,"=""209599.70""","=""242473.86""","=""3s.4f""","=""3F*""","=""4""","=""3s.6g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""304.1036""","=""""","=""5.97e+04""",E,"=""209599.70""","=""242473.66""","=""3s.4f""","=""3F*""","=""4""","=""3s.6g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""304.3769""","=""""","=""2.99e+05""",D,"=""201597.73""","=""234442.18""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""304.3820""","=""""","=""4.48e+06""",C,"=""201598.28""","=""234442.18""","=""3s.4d""","=""3D""","=""2""","=""3s.6p""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""304.393""","=""304.3931""","=""7""","=""2.51e+07""",C+,"=""201599.48""","=""234442.18""","=""3s.4d""","=""3D""","=""3""","=""3s.6p""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""304.5046""","=""""","=""7.48e+06""",C,"=""201597.73""","=""234428.40""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""304.508""","=""304.5097""","=""5""","=""2.24e+07""",C,"=""201598.28""","=""234428.40""","=""3s.4d""","=""3D""","=""2""","=""3s.6p""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""304.6283""","=""""","=""2.97e+07""",C,"=""201597.73""","=""234415.07""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Si,3,"=""306.824""","=""306.8229""","=""7""","=""5.15e+07""",C+,"=""216190.24""","=""248772.86""","=""3p.3d""","=""3P*""","=""2""","=""3p.4p""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""307.7528""","=""""","=""3.06e+07""",C+,"=""216288.69""","=""248772.86""","=""3p.3d""","=""3P*""","=""1""","=""3p.4p""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""308.3373""","=""""","=""1.01e+07""",C,"=""216350.26""","=""248772.86""","=""3p.3d""","=""3P*""","=""0""","=""3p.4p""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""308.624""","=""308.6236""","=""25""","=""1.46e+08""",B+,"=""142943.74""","=""175336.26""","=""3s.3d""","=""3D""","=""3""","=""3s.4p""","=""3P*""","=""2""",7,5,,"=""c44""","=""L4833""",
Si,3,"=""308.646""","=""308.6436""","=""6""","=""2.61e+07""",C+,"=""142945.84""","=""175336.26""","=""3s.3d""","=""3D""","=""2""","=""3s.4p""","=""3P*""","=""2""",5,5,,"=""c44""","=""L4833""",
Si,3,"=""""","=""308.6666""","=""""","=""1.74e+06""",C,"=""142948.25""","=""175336.26""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,,"=""c44""","=""""",
Si,3,"=""309.342""","=""309.3424""","=""20""","=""1.30e+08""",B,"=""142945.84""","=""175263.10""","=""3s.3d""","=""3D""","=""2""","=""3s.4p""","=""3P*""","=""1""",5,3,,"=""c44""","=""L4833""",
Si,3,"=""309.365""","=""309.3654""","=""5""","=""4.33e+07""",C+,"=""142948.25""","=""175263.10""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,,"=""c44""","=""L4833""",
Si,3,"=""309.683""","=""309.6826""","=""16""","=""1.73e+08""",B,"=""142948.25""","=""175230.01""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""3P*""","=""0""",3,1,,"=""c44""","=""L4833""",
Si,3,"=""312.627""","=""312.6263""","=""6""","=""4.67e+07""",C+,"=""216190.24""","=""248168.04""","=""3p.3d""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""2""",5,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""313.5918""","=""""","=""1.54e+07""",C+,"=""216288.69""","=""248168.04""","=""3p.3d""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""314.737""","=""314.7361""","=""7""","=""2.53e+07""",C+,"=""216190.24""","=""247953.69""","=""3p.3d""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""315.7147""","=""""","=""1.51e+07""",C,"=""216288.69""","=""247953.69""","=""3p.3d""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""316.161""","=""316.1610""","=""8""","=""4.91e+07""",C+,"=""204330.79""","=""235951.09""","=""3s.4d""","=""1D""","=""2""","=""3p.3d""","=""1P*""","=""1""",5,3,,"=""T6298c4""","=""L4833""",
Si,3,"=""""","=""316.3298""","=""""","=""2.00e+07""",C,"=""216350.26""","=""247953.69""","=""3p.3d""","=""3P*""","=""0""","=""3p.4p""","=""3P""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""316.5347""","=""""","=""5.99e+07""",C,"=""216288.69""","=""247871.66""","=""3p.3d""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Si,3,"=""318.513""","=""318.5121""","=""16""","=""4.04e+08""",B,"=""176487.19""","=""207874.09""","=""3s.4p""","=""1P*""","=""1""","=""3s.5s""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""L4833""",
Si,3,"=""318.602""","=""318.6018""","=""13""","=""1.13e+08""",B,"=""198923.15""","=""230301.22""","=""3p.3d""","=""3F*""","=""2""","=""3s.5g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""319.650""","=""319.6501""","=""14""","=""1.14e+08""",B,"=""199026.49""","=""230301.66""","=""3p.3d""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""319.6546""","=""""","=""9.79e+06""",C+,"=""199026.49""","=""230301.22""","=""3p.3d""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,2,"=""320.387""","=""320.3872""","=""100w""","=""4.45e+07""",C+,"=""81191.34""","=""112394.56""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.5d""","=""2D""","=""3/2""",2,4,,"=""T7166""","=""L3541""",
Si,2,"=""321.003""","=""321.0026""","=""200w""","=""5.29e+07""",C+,"=""81251.32""","=""112394.72""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.5d""","=""2D""","=""5/2""",4,6,,"=""T7166""","=""L3541""",
Si,2,"=""""","=""321.0042""","=""""","=""8.82e+06""",C,"=""81251.32""","=""112394.56""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.5d""","=""2D""","=""3/2""",4,4,,"=""T7166""","=""""",
Si,3,"=""321.055""","=""321.0557""","=""15""","=""1.20e+08""",B+,"=""199164.10""","=""230302.35""","=""3p.3d""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""321.0628""","=""""","=""7.50e+06""",C+,"=""199164.10""","=""230301.66""","=""3p.3d""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""321.0673""","=""""","=""1.47e+05""",D,"=""199164.10""","=""230301.22""","=""3p.3d""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""321.625""","=""321.6249""","=""7""","=""1.90e+07""",D+,"=""204330.79""","=""235413.93""","=""3s.4d""","=""1D""","=""2""","=""3p.3d""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""L4833""",
Si,3,"=""323.050""","=""323.0496""","=""12""","=""4.75e+07""",C+,"=""175230.01""","=""206176.08""","=""3s.4p""","=""3P*""","=""0""","=""3s.5s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""323.395""","=""323.3954""","=""14""","=""1.42e+08""",B,"=""175263.10""","=""206176.08""","=""3s.4p""","=""3P*""","=""1""","=""3s.5s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""324.162""","=""324.1626""","=""15""","=""2.35e+08""",B,"=""175336.26""","=""206176.08""","=""3s.4p""","=""3P*""","=""2""","=""3s.5s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""324.7585""","=""""","=""4.46e+04""",E,"=""209531.40""","=""240314.63""","=""3s.4f""","=""3F*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""324.7686""","=""""","=""1.22e+06""",D+,"=""217385.77""","=""248168.04""","=""3p.3d""","=""3D*""","=""1""","=""3p.4p""","=""3P""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.0534""","=""""","=""1.58e+06""",D+,"=""209559.33""","=""240314.63""","=""3s.4f""","=""3F*""","=""3""","=""3s.6d""","=""3D""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.0790""","=""""","=""2.21e+06""",D+,"=""209531.40""","=""240284.28""","=""3s.4f""","=""3F*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.107""","=""""","=""1.37e+07""",D,"=""227081.19""","=""257831.4""","=""3s.5d""","=""3D""","=""1""","=""3s.9f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.139""","=""""","=""2.54e+06""",E,"=""227084.21""","=""257831.4""","=""3s.5d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.139""","=""""","=""1.45e+07""",D,"=""227084.21""","=""257831.4""","=""3s.5d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.187""","=""""","=""7.18e+04""",E,"=""227088.72""","=""257831.4""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.187""","=""""","=""1.63e+07""",D+,"=""227088.72""","=""257831.4""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.187""","=""""","=""1.82e+06""",E,"=""227088.72""","=""257831.4""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""325.3118""","=""""","=""1.97e+07""",C,"=""209531.40""","=""240262.28""","=""3s.4f""","=""3F*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""325.340""","=""325.3410""","=""7""","=""1.82e+07""",C+,"=""217439.92""","=""248168.04""","=""3p.3d""","=""3D*""","=""2""","=""3p.4p""","=""3P""","=""2""",5,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""325.374""","=""325.3745""","=""5""","=""1.75e+07""",C+,"=""209559.33""","=""240284.28""","=""3s.4f""","=""3F*""","=""3""","=""3s.6d""","=""3D""","=""2""",7,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""325.480""","=""325.4807""","=""7""","=""1.81e+07""",C+,"=""209599.70""","=""240314.63""","=""3s.4f""","=""3F*""","=""4""","=""3s.6d""","=""3D""","=""3""",9,7,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""325.866""","=""325.8667""","=""12""","=""1.01e+08""",B,"=""217489.49""","=""248168.04""","=""3p.3d""","=""3D*""","=""3""","=""3p.4p""","=""3P""","=""2""",7,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""327.046""","=""327.0461""","=""6""","=""2.99e+07""",C+,"=""217385.77""","=""247953.69""","=""3p.3d""","=""3D*""","=""1""","=""3p.4p""","=""3P""","=""1""",3,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""327.626""","=""327.6265""","=""10""","=""8.91e+07""",B,"=""217439.92""","=""247953.69""","=""3p.3d""","=""3D*""","=""2""","=""3p.4p""","=""3P""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""327.926""","=""327.9261""","=""7""","=""1.18e+08""",C+,"=""217385.77""","=""247871.66""","=""3p.3d""","=""3D*""","=""1""","=""3p.4p""","=""3P""","=""0""",3,1,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""329.4131""","=""""","=""1.63e+07""",D,"=""227665.09""","=""258013.37""","=""3s.5d""","=""1D""","=""2""","=""3s.9f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""""",
Si,3,"=""""","=""330.1678""","=""""","=""7.89e+07""",C+,"=""228699.75""","=""258978.66""","=""3p.4s""","=""1P*""","=""1""","=""3p.4p""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""""",
Si,3,"=""""","=""331.4727""","=""""","=""1.66e-02""",D+,"=""52724.69""","=""82884.41""","=""3s.3p""","=""3P*""","=""0""","=""3s.3p""","=""1P*""","=""1""",1,3,M1,"=""c44""","=""""",
Si,3,"=""""","=""332.1600""","=""""","=""5.01e+06""",C,"=""214989.27""","=""245086.58""","=""3s.5p""","=""3P*""","=""2""","=""3p.4p""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""332.6072""","=""""","=""1.89e+06""",D,"=""204330.79""","=""234387.64""","=""3s.4d""","=""1D""","=""2""","=""3s.6p""","=""1P*""","=""1""",5,3,,"=""T6298c4""","=""""",
Si,3,"=""""","=""332.8920""","=""""","=""1.91e-03""",C,"=""52853.28""","=""82884.41""","=""3s.3p""","=""3P*""","=""1""","=""3s.3p""","=""1P*""","=""1""",3,3,E2,"=""c44""","=""""",
