element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Al,2,"=""""","=""232.6384""","=""""","=""1.52e+05""",E,"=""95549.42""","=""138521.4""","=""3s.3d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""232.6445""","=""232.6443""","=""10""","=""5.38e+06""",C,"=""95550.51""","=""138521.4""","=""3s.3d""","=""3D""","=""2""","=""3s.6f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""232.6496""","=""232.6493""","=""300""","=""2.90e+07""",C+,"=""95551.44""","=""138521.4""","=""3s.3d""","=""3D""","=""1""","=""3s.6f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,1,"=""236.7052""","=""236.70518""","=""8g""","=""7.61e+07""",C+,"=""0.000""","=""42233.742""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.4d""","=""2D""","=""3/2""",2,4,,"=""u36,LS""","=""L3514""",
Al,1,"=""237.2070""","=""237.20695""","=""3g""","=""5.76e+06""",C,"=""0.000""","=""42144.411""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.6s""","=""2S""","=""1/2""",2,2,,"=""u36,LS""","=""L4737""",
Al,1,"=""237.3124""","=""237.31220""","=""8g""","=""9.07e+07""",B,"=""112.061""","=""42237.783""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.4d""","=""2D""","=""5/2""",4,6,,"=""u36,LS""","=""L3514""",
Al,1,"=""237.3349""","=""237.33497""","=""2g""","=""1.51e+07""",C+,"=""112.061""","=""42233.742""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.4d""","=""2D""","=""3/2""",4,4,,"=""u36,LS""","=""L3514""",
Al,1,"=""237.8368""","=""237.83941""","=""3g""","=""1.14e+07""",C+,"=""112.061""","=""42144.411""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.6s""","=""2S""","=""1/2""",4,2,,"=""u36,LS""","=""L3514""",
Al,3,"=""242.244""","=""242.2386""","=""1*""","=""8.48e+04""",B,"=""167612.75""","=""208881.83""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""L3473""",
Al,3,"=""242.244""","=""242.2386""","=""1*""","=""1.78e+06""",B+,"=""167612.75""","=""208881.83""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""L3473""",
Al,3,"=""242.244""","=""242.2422""","=""1*""","=""1.70e+06""",B+,"=""167613.37""","=""208881.83""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""L3473""",
Al,2,"=""247.5252""","=""247.5256""","=""1500""","=""4.60e+07""",C+,"=""85481.35""","=""125869.015""","=""3p2""","=""1D""","=""2""","=""3s.5p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""L4575""",
Al,3,"=""""","=""252.4401""","=""""","=""1.01e+07""",A,"=""165786.32""","=""205387.77""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",6,4,,"=""c32""","=""""",
Al,3,"=""""","=""252.4477""","=""""","=""1.12e+06""",B+,"=""165787.51""","=""205387.77""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""""","=""252.5244""","=""""","=""1.12e+07""",A,"=""165787.51""","=""205375.74""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",4,2,,"=""c32""","=""""",
Al,2,"=""252.6486""","=""252.6484""","=""1000""","=""1.94e+07""",C+,"=""95350.60""","=""134919.40""","=""3s.4s""","=""1S""","=""0""","=""3s.6p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""L4575""",
Al,1,"=""256.7984""","=""256.79823""","=""10g""","=""1.92e+07""",B,"=""0.000""","=""38929.413""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.nd""","=""y 2D""","=""3/2""",2,4,,"=""T5653""","=""L3514""",
Al,1,"=""257.5094""","=""257.50940""","=""10g""","=""3.60e+07""",C+,"=""112.061""","=""38933.968""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.nd""","=""y 2D""","=""5/2""",4,6,,"=""u36,T5653,LS""","=""L3514""",
Al,1,"=""257.5393""","=""257.53962""","=""3g""","=""5.99e+06""",C+,"=""112.061""","=""38929.413""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.nd""","=""y 2D""","=""3/2""",4,4,,"=""T5653LS""","=""L3514""",
Al,2,"=""263.1546""","=""263.1546""","=""100""","=""2.48e+08""",B+,"=""85481.35""","=""123470.5""","=""3p2""","=""1D""","=""2""","=""3s.4f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L4575""",
Al,2,"=""263.7689""","=""263.7691""","=""3000""","=""2.85e+07""",C+,"=""95549.42""","=""133450.07""","=""3s.3d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""263.8178""","=""263.8178""","=""1000""","=""3.18e+06""",C+,"=""95549.42""","=""133443.08""","=""3s.3d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""263.8255""","=""263.8254""","=""2500""","=""2.53e+07""",C+,"=""95550.51""","=""133443.08""","=""3s.3d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""263.8552""","=""""","=""1.25e+05""",E,"=""95549.42""","=""133437.71""","=""3s.3d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""263.8627""","=""263.8628""","=""500""","=""4.44e+06""",C+,"=""95550.51""","=""133437.71""","=""3s.3d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""263.8690""","=""263.8692""","=""2000""","=""2.40e+07""",C+,"=""95551.44""","=""133437.71""","=""3s.3d""","=""3D""","=""1""","=""3s.5f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,1,"=""265.2484""","=""265.24758""","=""10g""","=""1.42e+07""",B,"=""0.000""","=""37689.407""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.5s""","=""2S""","=""1/2""",2,2,,"=""T7365""","=""L3514""",
Al,2,"=""""","=""266.0355""","=""""","=""3.35e-03""",A+,"=""0.00""","=""37577.79""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""3P*""","=""2""",1,5,M2,"=""c41""","=""""",
Al,1,"=""266.0393""","=""266.03863""","=""10g""","=""2.84e+07""",B,"=""112.061""","=""37689.407""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.5s""","=""2S""","=""1/2""",4,2,,"=""T7365""","=""L3514""",
Al,2,"=""266.9157""","=""266.9155""","=""2500g""","=""3.28e+03""",A+,"=""0.00""","=""37453.91""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""3P*""","=""1""",1,3,,"=""T6947""","=""L4575""",
Al,3,"=""276.2815""","=""276.2772""","=""9d*""","=""7.47e+06""",A,"=""165786.32""","=""201971.16""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""L3473""",
Al,3,"=""276.2815""","=""276.2772""","=""9d*""","=""1.12e+08""",A+,"=""165786.32""","=""201971.16""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L3473""",
Al,3,"=""276.2815""","=""276.2863""","=""9d*""","=""1.05e+08""",A+,"=""165787.51""","=""201971.16""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L3473""",
Al,2,"=""281.6185""","=""281.6185""","=""4000""","=""3.57e+08""",A,"=""59852.02""","=""95350.60""","=""3s.3p""","=""1P*""","=""1""","=""3s.4s""","=""1S""","=""0""",3,1,,"=""c47,u24""","=""L4575""",
Al,3,"=""""","=""283.1706""","=""""","=""7.15e+05""",B+,"=""178433.43""","=""213737.44""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""""",
Al,3,"=""""","=""283.4669""","=""*""","=""1.35e+05""",B,"=""178470.32""","=""213737.44""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""""","=""283.4669""","=""*""","=""8.13e+05""",B+,"=""178470.32""","=""213737.44""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""""",
Al,3,"=""""","=""287.6819""","=""""","=""9.61e+05""",B+,"=""170637.35""","=""205387.77""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",2,4,,"=""c32""","=""""",
Al,3,"=""""","=""287.7815""","=""""","=""1.03e+06""",B+,"=""170637.35""","=""205375.74""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",2,2,,"=""c32""","=""""",
Al,3,"=""""","=""296.1005""","=""""","=""1.58e+05""",B+,"=""167612.75""","=""201375.20""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""296.106""","=""296.0974""","=""2*""","=""3.33e+06""",A,"=""167612.75""","=""201375.56""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""L3473""",
Al,3,"=""296.106""","=""296.1060""","=""2*""","=""3.17e+06""",A,"=""167613.37""","=""201375.20""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""L3473""",
Al,2,"=""299.4277""","=""299.4273""","=""50""","=""4.04e+06""",C,"=""105427.52""","=""138814.87""","=""3s.4p""","=""3P*""","=""0""","=""3s.6d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""299.5525""","=""299.5528""","=""400""","=""5.44e+06""",C+,"=""105441.50""","=""138814.87""","=""3s.4p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""299.5528""","=""""","=""3.03e+06""",C,"=""105441.50""","=""138814.87""","=""3s.4p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""299.8150""","=""299.8149""","=""500""","=""7.26e+06""",C+,"=""105470.93""","=""138815.12""","=""3s.4p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""299.8172""","=""""","=""2.01e+05""",D,"=""105470.93""","=""138814.87""","=""3s.4p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""299.8172""","=""""","=""1.81e+06""",C,"=""105470.93""","=""138814.87""","=""3s.4p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""302.2789""","=""302.2792""","=""15""","=""2.68e+06""",E,"=""105427.52""","=""138499.89""","=""3s.4p""","=""3P*""","=""0""","=""3s.7s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""302.4077""","=""302.4070""","=""200""","=""8.02e+06""",D,"=""105441.50""","=""138499.89""","=""3s.4p""","=""3P*""","=""1""","=""3s.7s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""302.6761""","=""302.6765""","=""500""","=""1.33e+07""",C,"=""105470.93""","=""138499.89""","=""3s.4p""","=""3P*""","=""2""","=""3s.7s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""307.4691""","=""307.4684""","=""750""","=""9.02e+06""",C,"=""110089.83""","=""142604.05""","=""3s.3d""","=""1D""","=""2""","=""3s.7f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L4575""",
Al,1,"=""308.21529""","=""308.21510""","=""24g""","=""5.87e+07""",B+,"=""0.000""","=""32435.453""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.3d""","=""2D""","=""3/2""",2,4,,"=""c40,T5653""","=""L4737""",
Al,2,"=""308.8516""","=""308.8518""","=""800""","=""1.08e+07""",B,"=""106920.56""","=""139289.15""","=""3s.4p""","=""1P*""","=""1""","=""3s.6d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L4575""",
Al,1,"=""309.27099""","=""309.27084""","=""26g""","=""7.29e+07""",B+,"=""112.061""","=""32436.796""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.3d""","=""2D""","=""5/2""",4,6,,"=""c40,T7070""","=""L4737""",
Al,1,"=""309.28386""","=""309.28369""","=""20g""","=""1.16e+07""",B,"=""112.061""","=""32435.453""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.3d""","=""2D""","=""3/2""",4,4,,"=""c40""","=""L4737""",
Al,3,"=""318.0111""","=""318.0100""","=""3d""","=""1.04e+07""",A,"=""178433.43""","=""209869.89""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",2,2,,"=""c32""","=""L277""",
Al,3,"=""318.3824""","=""318.3836""","=""4d""","=""2.08e+07""",A,"=""178470.32""","=""209869.89""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""327.5767""","=""327.5766""","=""80""","=""7.41e+06""",C+,"=""95350.60""","=""125869.015""","=""3s.4s""","=""1S""","=""0""","=""3s.5p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""L4575""",
Al,3,"=""328.3316""","=""328.3299""","=""2d""","=""1.99e+06""",B+,"=""178433.43""","=""208881.83""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""L277""",
Al,3,"=""""","=""328.7282""","=""""","=""3.82e+05""",B+,"=""178470.32""","=""208881.83""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""328.7302""","=""328.7282""","=""3d""","=""2.29e+06""",A,"=""178470.32""","=""208881.83""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""331.3344""","=""331.3346""","=""80""","=""1.33e+06""",C,"=""95549.42""","=""125721.703""","=""3s.3d""","=""3D""","=""3""","=""3s.5p""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""331.3470""","=""331.3466""","=""2""","=""2.37e+05""",D,"=""95550.51""","=""125721.703""","=""3s.3d""","=""3D""","=""2""","=""3s.5p""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""""","=""331.3568""","=""""","=""1.58e+04""",E,"=""95551.44""","=""125721.703""","=""3s.3d""","=""3D""","=""1""","=""3s.5p""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""331.4883""","=""331.4881""","=""40""","=""1.18e+06""",C,"=""95550.51""","=""125708.828""","=""3s.3d""","=""3D""","=""2""","=""3s.5p""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""331.4981""","=""331.4983""","=""1""","=""3.94e+05""",D,"=""95551.44""","=""125708.828""","=""3s.3d""","=""3D""","=""1""","=""3s.5p""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""331.5608""","=""331.5608""","=""10""","=""1.58e+06""",D,"=""95551.44""","=""125703.14""","=""3s.3d""","=""3D""","=""1""","=""3s.5p""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""L3515""",
Al,3,"=""334.8517""","=""334.8513""","=""9""","=""1.88e+07""",A+,"=""165786.32""","=""195641.74""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6p""","=""2P*""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""""","=""334.8646""","=""""","=""2.08e+06""",A,"=""165787.51""","=""195641.74""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""335.0885""","=""335.0894""","=""8""","=""2.07e+07""",A+,"=""165787.51""","=""195621.72""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""335.1462""","=""335.1462""","=""50""","=""1.04e+07""",C,"=""110089.83""","=""139918.98""","=""3s.3d""","=""1D""","=""2""","=""3s.7p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""L4575""",
Al,2,"=""342.8894""","=""342.8900""","=""30""","=""5.78e+06""",C+,"=""110089.83""","=""139245.343""","=""3s.3d""","=""1D""","=""2""","=""3s.6f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L4575""",
Al,3,"=""""","=""352.4869""","=""""","=""1.07e+06""",B+,"=""188877.57""","=""217239.31""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""""","=""352.4869""","=""""","=""1.61e+07""",A,"=""188877.57""","=""217239.31""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""""",
Al,3,"=""""","=""352.4950""","=""""","=""1.50e+07""",A,"=""188878.22""","=""217239.31""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""""",
Al,2,"=""353.4856""","=""353.4851""","=""5""","=""8.11e+05""",C,"=""111637.33""","=""139918.98""","=""3p2""","=""1S""","=""0""","=""3s.7p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""L4575""",
Al,2,"=""358.6557""","=""358.6557""","=""200""","=""2.35e+08""",A,"=""95549.42""","=""123423.36""","=""3s.3d""","=""3D""","=""3""","=""3s.4f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""358.6920""","=""358.6931""","=""75hfs""","=""2.62e+07""",B,"=""95549.42""","=""123420.45""","=""3s.3d""","=""3D""","=""3""","=""3s.4f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""358.7068""","=""358.7072""","=""100""","=""2.09e+08""",B+,"=""95550.51""","=""123420.45""","=""3s.3d""","=""3D""","=""2""","=""3s.4f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""358.7185""","=""358.7185""","=""15hfs""","=""1.03e+06""",C,"=""95549.42""","=""123418.48""","=""3s.3d""","=""3D""","=""3""","=""3s.4f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""358.7330""","=""358.7325""","=""80hfs""","=""3.66e+07""",B,"=""95550.51""","=""123418.48""","=""3s.3d""","=""3D""","=""2""","=""3s.4f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""358.7450""","=""358.7445""","=""70""","=""1.97e+08""",B+,"=""95551.44""","=""123418.48""","=""3s.3d""","=""3D""","=""1""","=""3s.4f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,3,"=""360.1628""","=""360.1630""","=""14""","=""1.31e+08""",A+,"=""115956.21""","=""143713.50""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4p""","=""2P*""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""360.1926""","=""360.1927""","=""11""","=""1.46e+07""",A+,"=""115958.50""","=""143713.50""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""3/2""",4,4,,"=""c32""","=""L277""",
Al,3,"=""361.2356""","=""361.2355""","=""13""","=""1.45e+08""",A+,"=""115958.50""","=""143633.38""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""364.9200""","=""364.9204""","=""15hfs""","=""1.26e+07""",C+,"=""105427.52""","=""132822.95""","=""3s.4p""","=""3P*""","=""0""","=""3s.5d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""""","=""365.1067""","=""""","=""9.45e+06""",C+,"=""105441.50""","=""132822.95""","=""3s.4p""","=""3P*""","=""1""","=""3s.5d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""365.1078""","=""365.1087""","=""70hfs""","=""1.70e+07""",C+,"=""105441.50""","=""132822.80""","=""3s.4p""","=""3P*""","=""1""","=""3s.5d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""365.4991""","=""365.5004""","=""85hfs""","=""2.26e+07""",B,"=""105470.93""","=""132822.89""","=""3s.4p""","=""3P*""","=""2""","=""3s.5d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""""","=""365.4996""","=""""","=""6.28e+05""",C,"=""105470.93""","=""132822.95""","=""3s.4p""","=""3P*""","=""2""","=""3s.5d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""365.5016""","=""""","=""5.64e+06""",C+,"=""105470.93""","=""132822.80""","=""3s.4p""","=""3P*""","=""2""","=""3s.5d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,3,"=""370.2106""","=""370.2106""","=""10""","=""1.13e+08""",A+,"=""143633.38""","=""170637.35""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5s""","=""2S""","=""1/2""",2,2,,"=""c32""","=""L277""",
Al,2,"=""370.3219""","=""370.3225""","=""30""","=""3.23e+07""",B+,"=""106920.56""","=""133916.368""","=""3s.4p""","=""1P*""","=""1""","=""3s.5d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L4575""",
Al,3,"=""371.3123""","=""371.3123""","=""11""","=""2.27e+08""",A+,"=""143713.50""","=""170637.35""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5s""","=""2S""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""373.1952""","=""373.1954""","=""10""","=""4.95e+06""",C+,"=""105427.52""","=""132215.517""","=""3s.4p""","=""3P*""","=""0""","=""3s.6s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""373.3908""","=""373.3903""","=""20""","=""1.48e+07""",C+,"=""105441.50""","=""132215.517""","=""3s.4p""","=""3P*""","=""1""","=""3s.6s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""373.8015""","=""373.8012""","=""50""","=""2.46e+07""",C+,"=""105470.93""","=""132215.517""","=""3s.4p""","=""3P*""","=""2""","=""3s.6s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""386.6160""","=""386.6168""","=""8""","=""4.26e+07""",B,"=""106920.56""","=""132778.633""","=""3s.4p""","=""1P*""","=""1""","=""3s.6s""","=""1S""","=""0""",3,1,,"=""T6533""","=""L4575""",
Al,2,"=""390.0675""","=""390.0675""","=""100""","=""4.8e+05""",E,"=""59852.02""","=""85481.35""","=""3s.3p""","=""1P*""","=""1""","=""3p2""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""L4575""",
Al,1,"=""394.40058""","=""394.40060""","=""24g""","=""4.99e+07""",B+,"=""0.000""","=""25347.756""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.4s""","=""2S""","=""1/2""",2,2,,"=""c40,T7070""","=""L4737""",
Al,1,"=""396.15200""","=""396.15201""","=""26g""","=""9.85e+07""",B+,"=""112.061""","=""25347.756""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.4s""","=""2S""","=""1/2""",4,2,,"=""c40""","=""L4737""",
Al,3,"=""""","=""398.0097""","=""""","=""1.55e+06""",A,"=""188877.57""","=""213995.48""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""398.014""","=""398.0097""","=""5d*""","=""2.33e+07""",A+,"=""188877.57""","=""213995.48""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L277""",
Al,3,"=""398.014""","=""398.0200""","=""5d*""","=""2.17e+07""",A,"=""188878.22""","=""213995.48""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""399.5838""","=""399.5837""","=""40""","=""7.05e+06""",C,"=""121483.50""","=""146502.47""","=""3s.4d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""399.6075""","=""399.6074""","=""10""","=""7.85e+05""",E,"=""121483.50""","=""146500.99""","=""3s.4d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""399.6143""","=""399.6141""","=""30""","=""6.26e+06""",D,"=""121483.92""","=""146500.99""","=""3s.4d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""399.6248""","=""""","=""3.10e+04""",E,"=""121483.50""","=""146499.90""","=""3s.4d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""399.6323""","=""399.6315""","=""5""","=""1.10e+06""",E,"=""121483.92""","=""146499.90""","=""3s.4d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""399.6370""","=""399.6368""","=""20""","=""5.91e+06""",D,"=""121484.252""","=""146499.90""","=""3s.4d""","=""3D""","=""1""","=""3s.9f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,3,"=""399.8164""","=""399.8167""","=""2""","=""3.11e+05""",A,"=""170637.35""","=""195641.74""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",2,4,,"=""c32""","=""L277""",
Al,3,"=""400.1376""","=""400.1371""","=""1""","=""3.59e+05""",A,"=""170637.35""","=""195621.72""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",2,2,,"=""c32""","=""L277""",
Al,2,"=""402.65""","=""402.6318""","=""20""","=""1.16e+07""",C+,"=""110089.83""","=""134919.40""","=""3s.3d""","=""1D""","=""2""","=""3s.6p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""L3471""",
