element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Hg,2,"=""202.2326""","=""0.0003""","=""202.23291""","=""0.00010""","=""600p""","=""7.7e+07""",,"=""95187.361""","=""144619.360""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
Hg,2,"=""202.6860""","=""0.0002""","=""202.68598""","=""0.00003""","=""175000""","=""1.6e+07""",,"=""35514.624""","=""84836.143""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
Hg,2,"=""202.9574""","=""0.0003""","=""202.95695""","=""0.00011""","=""20""","=""1.8e+07""",,"=""95304.138""","=""144559.816""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
Hg,2,"=""203.1753""","=""0.0003""","=""203.17474""","=""0.00017""","=""3.5""","=""9.0e+06""",,"=""106086.013""","=""155288.900""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
Hg,2,"=""203.7730""","=""0.0003""","=""203.77279""","=""0.00016""","=""3.5""","=""1.9e+07""",,"=""96187.932""","=""145246.433""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
Hg,2,"=""204.2272""","=""0.0003""","=""204.2267""","=""0.0003""","=""3""","=""1.8e+08""",,"=""108975.732""","=""157925.207""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
Hg,2,"=""205.0051""","=""0.0003""","=""205.00563""","=""0.00010""","=""10""","=""1.7e+01""",,"=""97095.774""","=""145859.294""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
Hg,2,"=""205.1731""","=""0.0003""","=""205.17278""","=""0.00014""","=""3.5""","=""3.0e+06""",,"=""96187.932""","=""144911.731""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
Hg,2,"=""205.2828""","=""0.0002""","=""205.28241""","=""0.00006""","=""750000""","=""5.9e+07""",,"=""35514.624""","=""84212.404""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
Hg,2,"=""206.0306""","=""0.0003""","=""206.03048""","=""0.00009""","=""2""","=""7.3e+05""",,"=""86178.478""","=""134699.466""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
