element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
O,3,"=""""","=""307.5129""","=""""","=""1.61e+07""",C+,"=""365630.40""","=""398139.92""","=""2s.2p2.(4P).3p""","=""5D*""","=""2""","=""2s.2p2.(4P).3d""","=""5D""","=""2""",5,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""307.5954""","=""""","=""1.07e+07""",C+,"=""365730.68""","=""398231.48""","=""2s.2p2.(4P).3p""","=""5D*""","=""3""","=""2s.2p2.(4P).3d""","=""5D""","=""4""",7,9,,"=""T5376LS""","=""""",
O,3,"=""""","=""307.813""","=""""","=""2.89e+07""",B,"=""370902.22""","=""403380.0""","=""2s2.2p.(2P*).4p""","=""1D""","=""2""","=""2s2.2p.(2P*).5d""","=""1F*""","=""3""",5,7,,"=""T5376""","=""""",
O,3,"=""""","=""308.3647""","=""""","=""3.20e+07""",C+,"=""365730.68""","=""398150.40""","=""2s.2p2.(4P).3p""","=""5D*""","=""3""","=""2s.2p2.(4P).3d""","=""5D""","=""3""",7,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""308.4644""","=""""","=""2.55e+07""",C+,"=""365730.68""","=""398139.92""","=""2s.2p2.(4P).3p""","=""5D*""","=""3""","=""2s.2p2.(4P).3d""","=""5D""","=""2""",7,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""308.8041""","=""""","=""5.30e+07""",C+,"=""365857.89""","=""398231.48""","=""2s.2p2.(4P).3p""","=""5D*""","=""4""","=""2s.2p2.(4P).3d""","=""5D""","=""4""",9,9,,"=""T5376LS""","=""""",
O,3,"=""""","=""309.5795""","=""""","=""1.35e+07""",C+,"=""365857.89""","=""398150.40""","=""2s.2p2.(4P).3p""","=""5D*""","=""4""","=""2s.2p2.(4P).3d""","=""5D""","=""3""",9,7,,"=""T5376LS""","=""""",
O,2,"=""311.3611""","=""311.3617""","=""11""","=""3.14e+06""",C,"=""206786.286""","=""238893.96""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""L10621""",
O,3,"=""""","=""311.5674""","=""""","=""1.39e+08""",C,"=""297558.66""","=""329645.14""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""0""",3,1,,"=""T5376,T5791,LS""","=""""",
O,3,"=""312.171""","=""312.1633""","=""80""","=""1.38e+08""",C,"=""297558.66""","=""329583.89""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",3,3,,"=""T5376,T5791,LS""","=""L3467""",
O,2,"=""312.2521""","=""312.2524""","=""17""","=""2.80e+07""",C,"=""206877.865""","=""238893.96""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",6,6,,"=""T5723LS""","=""L10621""",
O,2,"=""312.3921""","=""312.3910""","=""13""","=""7.76e+06""",C,"=""206730.762""","=""238732.65""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",2,4,,"=""T5723LS""","=""L10621""",
O,2,"=""312.9334""","=""312.9340""","=""17""","=""4.94e+07""",C,"=""206786.286""","=""238732.65""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""L10621""",
O,3,"=""313.286""","=""313.2794""","=""110""","=""1.37e+08""",C,"=""297558.66""","=""329469.80""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""2""",3,5,,"=""T5376,T5791,LS""","=""L3467""",
O,2,"=""313.4218""","=""313.4213""","=""17""","=""7.68e+07""",C,"=""206730.762""","=""238627.46""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",2,2,,"=""T5723LS""","=""L10621""",
O,2,"=""313.4720""","=""313.4726""","=""22""","=""1.23e+08""",C,"=""207002.482""","=""238893.96""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",8,6,,"=""T5723LS""","=""L10621""",
O,2,"=""313.8335""","=""313.8337""","=""19""","=""9.64e+07""",C,"=""206877.865""","=""238732.65""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",6,4,,"=""T5723LS""","=""L10621""",
O,2,"=""313.9680""","=""313.9678""","=""17""","=""7.64e+07""",C,"=""206786.286""","=""238627.46""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""L10621""",
O,3,"=""""","=""319.8181""","=""""","=""9.57e+06""",C+,"=""374571.64""","=""405830.38""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",3,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""320.1139""","=""""","=""4.77e+07""",C+,"=""374571.64""","=""405801.50""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3D""","=""1""",3,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""320.2514""","=""""","=""7.08e+06""",C+,"=""374663.52""","=""405879.97""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""3""",5,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""320.7609""","=""""","=""4.40e+07""",C+,"=""374663.52""","=""405830.38""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",5,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""321.0585""","=""""","=""1.58e+07""",C+,"=""374663.52""","=""405801.50""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""1""",5,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""321.6074""","=""""","=""5.58e+07""",C+,"=""374795.14""","=""405879.97""","=""2s.2p2.(4P).3p""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3D""","=""3""",7,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""322.1213""","=""""","=""9.75e+06""",C+,"=""374795.14""","=""405830.38""","=""2s.2p2.(4P).3p""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",7,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""323.641""","=""""","=""1.99e+07""",B,"=""370902.22""","=""401791.7""","=""2s2.2p.(2P*).4p""","=""1D""","=""2""","=""2s2.2p.(2P*).5d""","=""1D*""","=""2""",5,5,,"=""T5376""","=""""",
O,3,"=""""","=""325.7087""","=""""","=""3.25e+07""",C+,"=""350024.49""","=""380717.92""","=""2s.2p2.(4P).3s""","=""3P""","=""0""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""",1,3,,"=""T5376LS""","=""""",
O,3,"=""326.098""","=""326.0857""","=""200""","=""1.68e+08""",C+,"=""294002.86""","=""324660.80""","=""2s2.2p.(2P*).3p""","=""3D""","=""2""","=""2s2.2p.(2P*).3d""","=""3F*""","=""3""",5,7,,"=""T5376,T5791,LS""","=""L3467""",
O,3,"=""326.546""","=""326.5329""","=""300""","=""1.88e+08""",C+,"=""294223.07""","=""324839.03""","=""2s2.2p.(2P*).3p""","=""3D""","=""3""","=""2s2.2p.(2P*).3d""","=""3F*""","=""4""",7,9,,"=""T5376,T5791,LS""","=""L3467""",
O,3,"=""""","=""326.5693""","=""""","=""9.68e+07""",C+,"=""350124.45""","=""380737.00""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""0""",3,1,,"=""T5376LS""","=""""",
O,3,"=""326.731""","=""326.7204""","=""80""","=""1.58e+08""",C+,"=""293866.49""","=""324464.88""","=""2s2.2p.(2P*).3p""","=""3D""","=""1""","=""2s2.2p.(2P*).3d""","=""3F*""","=""2""",3,5,,"=""T5376,T5791,LS""","=""L3467""",
O,3,"=""""","=""326.7729""","=""""","=""2.42e+07""",C+,"=""350124.45""","=""380717.92""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""",3,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""326.8949""","=""""","=""2.41e+07""",C+,"=""350124.45""","=""380706.51""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""",3,5,,"=""T5376LS""","=""""",
O,2,"=""327.0855""","=""327.0856""","=""16""","=""1.05e+08""",C,"=""228723.84""","=""259288.07""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",6,4,,"=""T5723LS""","=""L10621""",
O,2,"=""""","=""327.0905""","=""""","=""5.00e+06""",C,"=""228723.84""","=""259287.61""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,6,,"=""T5723LS""","=""L11267""",
O,2,"=""327.3437""","=""327.3434""","=""17""","=""9.99e+07""",C,"=""228747.45""","=""259287.61""","=""2s2.2p2.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",8,6,,"=""T5723LS""","=""L10621""",
O,2,"=""327.7566""","=""327.7561""","=""17""","=""2.02e+07""",B,"=""208392.258""","=""238893.96""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""T6632""","=""L10621""",
O,3,"=""""","=""328.1831""","=""""","=""2.89e+07""",C+,"=""294002.86""","=""324464.88""","=""2s2.2p.(2P*).3p""","=""3D""","=""2""","=""2s2.2p.(2P*).3d""","=""3F*""","=""2""",5,5,,"=""T5376,T5791,LS""","=""""",
O,2,"=""""","=""328.19936""","=""""","=""1.16e+06""",C,"=""203942.288""","=""234402.797""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",2,4,,"=""T6172""","=""""",
O,3,"=""""","=""328.4450""","=""""","=""2.06e+07""",C+,"=""294223.07""","=""324660.80""","=""2s2.2p.(2P*).3p""","=""3D""","=""3""","=""2s2.2p.(2P*).3d""","=""3F*""","=""3""",7,7,,"=""T5376,T5791,LS""","=""""",
O,3,"=""""","=""328.6414""","=""""","=""3.96e+07""",C+,"=""350298.38""","=""380717.92""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""",5,3,,"=""T5376LS""","=""""",
O,2,"=""328.7472""","=""328.7471""","=""21""","=""4.92e+07""",B,"=""208484.202""","=""238893.96""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",6,6,,"=""T6632""","=""L10621""",
O,3,"=""""","=""328.7647""","=""""","=""7.12e+07""",C+,"=""350298.38""","=""380706.51""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""",5,5,,"=""T5376LS""","=""""",
O,2,"=""329.4992""","=""329.4987""","=""14""","=""1.00e+07""",B,"=""208392.258""","=""238732.65""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",4,4,,"=""T6632""","=""L10621""",
O,1,"=""""","=""329.89896""","=""""","=""1.43e+05""",D,"=""99680.968""","=""129984.553""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""0""",3,1,,"=""T5713LS""","=""""",
O,3,"=""""","=""329.9385""","=""""","=""1.64e+07""",C+,"=""267258.71""","=""297558.66""","=""2s2.2p.(2P*).3s""","=""3P*""","=""0""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""",1,3,,"=""u24""","=""""",
O,1,"=""""","=""329.95525""","=""""","=""3.57e+04""",D,"=""99680.968""","=""129979.384""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",3,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""329.95613""","=""""","=""5.95e+04""",C,"=""99681.049""","=""129979.384""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",5,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""329.95896""","=""""","=""4.76e+04""",D,"=""99681.309""","=""129979.384""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",1,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""330.05748""","=""""","=""3.57e+04""",C,"=""99680.968""","=""129970.000""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",3,5,,"=""T5713LS""","=""""",
O,1,"=""""","=""330.05836""","=""""","=""1.07e+05""",C,"=""99681.049""","=""129970.000""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",5,5,,"=""T5713LS""","=""""",
O,2,"=""330.1407""","=""330.1411""","=""10""","=""1.06e+07""",B,"=""208346.104""","=""238627.46""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",2,2,,"=""T6632""","=""L10621""",
O,2,"=""330.5005""","=""330.5003""","=""17""","=""2.89e+07""",B,"=""208484.202""","=""238732.65""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",6,4,,"=""T6632""","=""L10621""",
O,3,"=""""","=""330.5729""","=""""","=""7.98e+05""",C+,"=""294223.07""","=""324464.88""","=""2s2.2p.(2P*).3p""","=""3D""","=""3""","=""2s2.2p.(2P*).3d""","=""3F*""","=""2""",7,5,,"=""T5376,T5791,LS""","=""""",
O,2,"=""330.6449""","=""330.6451""","=""17""","=""5.55e+07""",B,"=""208392.258""","=""238627.46""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",4,2,,"=""T6632""","=""L10621""",
O,3,"=""331.230""","=""331.2329""","=""80""","=""4.60e+07""",C+,"=""267377.11""","=""297558.66""","=""2s2.2p.(2P*).3s""","=""3P*""","=""1""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""",3,3,,"=""u24""","=""L3467""",
O,3,"=""""","=""332.6055""","=""""","=""2.65e+07""",C+,"=""368538.65""","=""398595.65""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""","=""2s.2p2.(4P).3d""","=""5P""","=""1""",3,3,,"=""T5376LS""","=""""",
O,1,"=""""","=""332.621""","=""""","=""2.17e+05""",C,"=""99680.968""","=""129736.6""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",3,3,,"=""T5803""","=""""",
O,1,"=""""","=""332.622""","=""""","=""3.64e+05""",C+,"=""99681.049""","=""129736.6""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",5,3,,"=""T5803""","=""""",
O,1,"=""""","=""332.624""","=""""","=""7.22e+04""",C,"=""99681.309""","=""129736.6""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",1,3,,"=""T5803""","=""""",
O,1,"=""""","=""332.993""","=""""","=""1.10e+04""",D,"=""99680.968""","=""129703.0""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",3,3,,"=""T5803""","=""""",
O,1,"=""""","=""332.997""","=""""","=""1.45e+04""",D,"=""99681.309""","=""129703.0""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",1,3,,"=""T5803""","=""""",
O,3,"=""""","=""333.0301""","=""""","=""6.81e+07""",C+,"=""338577.25""","=""368595.93""","=""2s.2p2.(4P).3s""","=""5P""","=""1""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""",3,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""333.0319""","=""""","=""4.76e+07""",C+,"=""368538.65""","=""398557.17""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""","=""2s.2p2.(4P).3d""","=""5P""","=""2""",3,5,,"=""T5376LS""","=""""",
O,1,"=""""","=""333.054""","=""""","=""2.01e+04""",D,"=""99680.968""","=""129697.5""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",3,5,,"=""T5803""","=""""",
O,1,"=""""","=""333.055""","=""""","=""6.72e+03""",D,"=""99681.049""","=""129697.5""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",5,5,,"=""T5803""","=""""",
O,1,"=""""","=""333.113""","=""""","=""2.81e+04""",D,"=""99681.049""","=""129692.3""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""3""",5,7,,"=""T5803""","=""""",
O,3,"=""""","=""333.2406""","=""""","=""7.92e+07""",C+,"=""368595.93""","=""398595.65""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""2s.2p2.(4P).3d""","=""5P""","=""1""",5,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""333.2928""","=""""","=""5.04e+07""",C+,"=""338701.98""","=""368697.00""","=""2s.2p2.(4P).3s""","=""5P""","=""2""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""",5,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""333.6668""","=""""","=""3.76e+07""",C+,"=""338577.25""","=""368538.65""","=""2s.2p2.(4P).3s""","=""5P""","=""1""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""",3,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""333.6686""","=""""","=""8.77e+06""",C+,"=""368595.93""","=""398557.17""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""2s.2p2.(4P).3d""","=""5P""","=""2""",5,5,,"=""T5376LS""","=""""",
O,3,"=""334.074""","=""334.0765""","=""110""","=""6.57e+07""",C+,"=""267634.00""","=""297558.66""","=""2s2.2p.(2P*).3s""","=""3P*""","=""2""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""",5,3,,"=""u24""","=""L3467""",
O,3,"=""""","=""334.4197""","=""""","=""1.25e+07""",C+,"=""338701.98""","=""368595.93""","=""2s.2p2.(4P).3s""","=""5P""","=""2""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""",5,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""334.4510""","=""""","=""3.48e+07""",C+,"=""368595.93""","=""398487.08""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""2s.2p2.(4P).3d""","=""5P""","=""3""",5,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""334.7980""","=""""","=""4.86e+07""",C+,"=""368697.00""","=""398557.17""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""","=""2s.2p2.(4P).3d""","=""5P""","=""2""",7,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""335.0617""","=""""","=""1.12e+08""",C+,"=""338701.98""","=""368538.65""","=""2s.2p2.(4P).3s""","=""5P""","=""2""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""",5,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""335.0921""","=""""","=""9.91e+07""",C+,"=""338863.03""","=""368697.00""","=""2s.2p2.(4P).3s""","=""5P""","=""3""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""",7,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""335.5858""","=""""","=""6.89e+07""",C+,"=""368697.00""","=""398487.08""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""","=""2s.2p2.(4P).3d""","=""5P""","=""3""",7,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""336.2312""","=""""","=""6.87e+07""",C+,"=""338863.03""","=""368595.93""","=""2s.2p2.(4P).3s""","=""5P""","=""3""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""",7,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""337.6612""","=""""","=""1.49e+08""",C+,"=""368538.65""","=""398145.63""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""","=""2s.2p2.(4P).3d""","=""5D""","=""0""",3,1,,"=""T5376LS""","=""""",
O,3,"=""""","=""337.6765""","=""""","=""1.12e+08""",C+,"=""368538.65""","=""398144.29""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""","=""2s.2p2.(4P).3d""","=""5D""","=""1""",3,3,,"=""T5376LS""","=""""",
O,2,"=""337.7146""","=""337.7146""","=""21""","=""1.33e+08""",C+,"=""203942.288""","=""233544.59""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",2,2,,"=""T6172,T6632""","=""L10621""",
O,3,"=""""","=""337.7264""","=""""","=""5.20e+07""",C+,"=""368538.65""","=""398139.92""","=""2s.2p2.(4P).3p""","=""5P*""","=""1""","=""2s.2p2.(4P).3d""","=""5D""","=""2""",3,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""338.2612""","=""""","=""9.86e+07""",C+,"=""368595.93""","=""398150.40""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""2s.2p2.(4P).3d""","=""5D""","=""3""",5,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""338.3311""","=""""","=""3.70e+07""",C+,"=""368595.93""","=""398144.29""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""2s.2p2.(4P).3d""","=""5D""","=""1""",5,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""338.3812""","=""""","=""8.62e+07""",C+,"=""368595.93""","=""398139.92""","=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""2s.2p2.(4P).3d""","=""5D""","=""2""",5,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""338.4901""","=""""","=""1.48e+08""",C+,"=""368697.00""","=""398231.48""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""","=""2s.2p2.(4P).3d""","=""5D""","=""4""",7,9,,"=""T5376LS""","=""""",
O,2,"=""339.0209""","=""339.0209""","=""23""","=""1.31e+08""",C+,"=""203942.288""","=""233430.53""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",2,4,,"=""T6172,T6632""","=""L10621""",
O,3,"=""""","=""339.4220""","=""""","=""4.88e+07""",C+,"=""368697.00""","=""398150.40""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""","=""2s.2p2.(4P).3d""","=""5D""","=""3""",7,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""339.5428""","=""""","=""9.75e+06""",C+,"=""368697.00""","=""398139.92""","=""2s.2p2.(4P).3p""","=""5P*""","=""3""","=""2s.2p2.(4P).3d""","=""5D""","=""2""",7,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""340.5718""","=""""","=""1.93e+07""",C+,"=""300229.93""","=""329583.89""","=""2s2.2p.(2P*).3p""","=""3P""","=""0""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",1,3,,"=""T5376,T5791,LS""","=""""",
O,2,"=""""","=""340.7223""","=""""","=""1.09e+07""",C,"=""229947.07""","=""259288.07""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",6,4,,"=""T5723LS""","=""L11267""",
O,2,"=""340.7273""","=""340.7276""","=""17""","=""1.02e+08""",C,"=""229947.07""","=""259287.61""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,6,,"=""T5723LS""","=""L10621""",
O,3,"=""""","=""340.8131""","=""""","=""5.79e+07""",C+,"=""300311.96""","=""329645.14""","=""2s2.2p.(2P*).3p""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""0""",3,1,,"=""T5376,T5791,LS""","=""""",
O,2,"=""340.9710""","=""340.9706""","=""16""","=""9.77e+07""",C,"=""229968.44""","=""259288.07""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L10621""",
O,2,"=""""","=""340.9760""","=""""","=""7.24e+06""",C,"=""229968.44""","=""259287.61""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L11267""",
O,3,"=""""","=""341.5262""","=""""","=""1.44e+07""",C+,"=""300311.96""","=""329583.89""","=""2s2.2p.(2P*).3p""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",3,3,,"=""T5376,T5791,LS""","=""""",
O,3,"=""""","=""342.3364""","=""""","=""3.62e+07""",C+,"=""350024.49""","=""379227.15""","=""2s.2p2.(4P).3s""","=""3P""","=""0""","=""2s2.2p.(2P*).4d""","=""3D*""","=""1""",1,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""342.7364""","=""""","=""4.87e+07""",C+,"=""350124.45""","=""379293.03""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).4d""","=""3D*""","=""2""",3,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""342.8626""","=""""","=""1.42e+07""",C+,"=""300311.96""","=""329469.80""","=""2s2.2p.(2P*).3p""","=""3P""","=""1""","=""2s2.2p.(2P*).3d""","=""3P*""","=""2""",3,5,,"=""T5376,T5791,LS""","=""""",
O,3,"=""""","=""343.0568""","=""""","=""2.37e+07""",C+,"=""300442.55""","=""329583.89""","=""2s2.2p.(2P*).3p""","=""3P""","=""2""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",5,3,,"=""T5376,T5791,LS""","=""""",
O,3,"=""""","=""343.5123""","=""""","=""2.69e+07""",C+,"=""350124.45""","=""379227.15""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).4d""","=""3D*""","=""1""",3,3,,"=""T5376LS""","=""""",
O,2,"=""""","=""343.8556""","=""""","=""4.93e+05""",D,"=""232796.298""","=""261869.94""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",6,6,,"=""T5723LS""","=""""",
O,3,"=""""","=""344.0363""","=""""","=""6.42e+07""",C+,"=""350298.38""","=""379356.75""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s2.2p.(2P*).4d""","=""3D*""","=""3""",5,7,,"=""T5376LS""","=""""",
