element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pt,1,"=""224.98994""","=""0.00005""","=""224.989976""","=""0.000015""","=""4600""","=""2.81e+06""",B+,"=""0.0000""","=""44432.651""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""",7,9,,"=""T3313n""","=""L11529""",
Pt,2,"=""225.06247""","=""0.00020""","=""225.06203""","=""0.00007""","=""2600""","=""6.9e+07""",C+,"=""21168.729""","=""65587.156""","=""5d8.6s""","=""4F""","=""3/2""","=""5d8.(3P).6p""","=""(0,1/2)*""","=""1/2""",4,2,,"=""T8261""","=""L10146""",
Pt,2,"=""225.31221""","=""0.00020""","=""225.31208""","=""0.00003""","=""1000""","=""5.0e+06""",D+,"=""16820.9342""","=""61190.0708""","=""5d8.6s""","=""4F""","=""5/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""5/2""",6,6,,"=""T8261""","=""L10146""",
Pt,2,"=""225.6089""","=""0.0004""","=""225.60897""","=""0.00005""","=""2300p""","=""1.56e+07""",C+,"=""21717.305""","=""66028.059""","=""5d8.6s""","=""4P""","=""1/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""3/2""",2,4,,"=""T8261""","=""L10146""",
Pt,2,"=""226.26468""","=""0.00020""","=""226.26451""","=""0.00005""","=""2300""","=""3.2e+07""",C+,"=""21168.729""","=""65351.117""","=""5d8.6s""","=""4F""","=""3/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""5/2""",4,6,,"=""T8261""","=""L10146""",
Pt,2,"=""226.64082""","=""0.00020""","=""226.64089""","=""0.00007""","=""540""","=""2.95e+07""",C+,"=""27255.720""","=""71364.741""","=""5d8.6s""","=""2P""","=""1/2""","=""5d8.(3F).6p""","=""(3,3/2)*""","=""3/2""",2,4,,"=""T8261""","=""L11529""",
Pt,1,"=""227.438086""","=""0.000017""","=""227.438080""","=""0.000013""","=""22000""","=""2.88e+07""",B+,"=""775.8761""","=""44730.3062""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""",5,7,,"=""T3313""","=""L9083,L11529""",
Pt,1,"=""227.48409""","=""0.00005""","=""227.484126""","=""0.000021""","=""5100""","=""3.15e+06""",B+,"=""0.0000""","=""43945.534""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""",7,7,,"=""T3313n""","=""L11529""",
Pt,2,"=""227.87628""","=""0.00020""","=""227.87661""","=""0.00008""","=""170""","=""7.e+06""",D+,"=""21717.305""","=""65587.156""","=""5d8.6s""","=""4P""","=""1/2""","=""5d8.(3P).6p""","=""(0,1/2)*""","=""1/2""",2,2,,"=""T8261""","=""L10146""",
Pt,2,"=""228.82046""","=""0.00005""","=""228.820523""","=""0.000021""","=""34000""","=""8.33e+07""",B,"=""13329.277""","=""57018.176""","=""5d8.6s""","=""4P""","=""5/2""","=""5d8.(3P).6p""","=""(2,1/2)*""","=""5/2""",6,6,,"=""T8261""","=""L10146""",
Pt,1,"=""228.92765""","=""0.00005""","=""228.927580""","=""0.000021""","=""6900""","=""1.52e+07""",B+,"=""775.8761""","=""44444.346""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
Pt,1,"=""229.239853""","=""0.000019""","=""229.239850""","=""0.000016""","=""25000""","=""1.76e+07""",B+,"=""823.6608""","=""44432.651""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""",9,9,,"=""T3313n""","=""L9083,L11529""",
Pt,2,"=""231.09623""","=""0.00005""","=""231.09630""","=""0.00003""","=""47000""","=""1.12e+08""",B,"=""13329.277""","=""56587.977""","=""5d8.6s""","=""4P""","=""5/2""","=""5d8.(3P).6p""","=""(2,1/2)*""","=""3/2""",6,4,,"=""T8261""","=""L10146""",
Pt,2,"=""231.30368""","=""0.00020""","=""231.30363""","=""0.00005""","=""1300""","=""1.38e+07""",C+,"=""21168.729""","=""64388.657""","=""5d8.6s""","=""4F""","=""3/2""","=""5d8.(3F).6p""","=""(2,1/2)*""","=""3/2""",4,4,,"=""T8261""","=""L10146""",
Pt,1,"=""231.82964""","=""0.00003""","=""231.829638""","=""0.000022""","=""15000""","=""9.03e+06""",B+,"=""823.6608""","=""43945.534""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""",9,7,,"=""T3313n""","=""L9083,L11529""",
Pt,2,"=""231.98876""","=""0.00005""","=""231.98871""","=""0.00003""","=""3200""","=""2.67e+07""",C+,"=""18097.764""","=""61190.0708""","=""5d8.6s""","=""2F""","=""7/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""5/2""",8,6,,"=""T8261""","=""L10146""",
Pt,2,"=""232.63384""","=""0.00020""","=""232.63374""","=""0.00004""","=""3500""","=""8.2e+06""",C+,"=""23461.548""","=""66434.382""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""7/2""",6,8,,"=""T8261""","=""L10146""",
Pt,2,"=""233.02360""","=""0.00020""","=""233.02358""","=""0.00003""","=""220""","=""1.8e+06""",D+,"=""24879.522""","=""67780.470""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d7.(4F).6s.6p.(3P*)""","=""(9/2,1)*""","=""7/2""",10,8,,"=""T8261""","=""L11529""",
Pt,2,"=""233.51888""","=""0.00020""","=""233.51891""","=""0.00004""","=""2300*""","=""1.25e+07""",C+,"=""18097.764""","=""60907.720""","=""5d8.6s""","=""2F""","=""7/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""9/2""",8,10,,"=""T8261""","=""L11529""",
Pt,2,"=""234.27743""","=""0.00020""","=""234.27749""","=""0.00005""","=""290""","=""6.e+06""",D+,"=""21717.305""","=""64388.657""","=""5d8.6s""","=""4P""","=""1/2""","=""5d8.(3F).6p""","=""(2,1/2)*""","=""3/2""",2,4,,"=""T8261""","=""L10146""",
Pt,1,"=""234.33952""","=""0.00005""","=""234.339572""","=""0.000017""","=""2500""","=""8.3e+05""",C+,"=""0.0000""","=""42660.048""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",7,7,,"=""T3313""","=""L11529""",
Pt,2,"=""234.85447""","=""0.00020""","=""234.85456""","=""0.00004""","=""1700""","=""3.2e+07""",C+,"=""23461.548""","=""66028.059""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""3/2""",6,4,,"=""T8261""","=""L10146""",
Pt,1,"=""235.71047""","=""0.00006""","=""235.710491""","=""0.000022""","=""17000""","=""7.20e+07""",B+,"=""775.8761""","=""43187.829""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
Pt,1,"=""236.82781""","=""0.00006""","=""236.827824""","=""0.000009""","=""5400""","=""2.6e+07""",C,"=""6567.4517""","=""48779.3250""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""a 3D*""","=""3""",5,7,,"=""T4200n,T3313""","=""L11529""",
Pt,2,"=""237.16165""","=""0.00020""","=""237.16149""","=""0.00005""","=""1100""","=""7.e+06""",D+,"=""23875.570""","=""66028.059""","=""5d8.6s""","=""4P""","=""3/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""3/2""",4,4,,"=""T8261""","=""L10146""",
Pt,2,"=""""","=""""","=""237.72481""","=""0.00004""","=""m(Pt II)""","=""1.41e+07""",C+,"=""29262.0099""","=""71314.622""","=""5d8.6s""","=""2G""","=""9/2""","=""5d8.(3F).6p""","=""(3,3/2)*""","=""7/2""",10,8,,"=""T8261""","=""L11529""",
Pt,2,"=""237.72773""","=""0.00006""","=""237.72772""","=""0.00003""","=""5900""","=""1.38e+07""",C+,"=""9356.3167""","=""51408.413""","=""5d8.6s""","=""4F""","=""7/2""","=""5d8.(3F).6p""","=""(4,1/2)*""","=""7/2""",8,8,,"=""T8261""","=""L10146""",
Pt,2,"=""238.65002""","=""0.00020""","=""238.65016""","=""0.00005""","=""730""","=""2.1e+07""",C+,"=""23461.548""","=""65351.117""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""5/2""",6,6,,"=""T8261""","=""L10146""",
Pt,1,"=""238.68089""","=""0.00006""","=""238.680911""","=""0.000017""","=""2800""","=""1.33e+06""",B+,"=""775.8761""","=""42660.048""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",5,7,,"=""T3313""","=""L11529""",
Pt,1,"=""238.95354""","=""0.00003""","=""238.953549""","=""0.000017""","=""9100""","=""3.54e+06""",B+,"=""823.6608""","=""42660.048""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",9,7,,"=""T3313""","=""L9083,L11529""",
Pt,2,"=""239.66886""","=""0.00020""","=""239.66856""","=""0.00008""","=""1900""","=""8.8e+07""",C+,"=""23875.570""","=""65587.156""","=""5d8.6s""","=""4P""","=""3/2""","=""5d8.(3P).6p""","=""(0,1/2)*""","=""1/2""",4,2,,"=""T8261""","=""L10146""",
Pt,1,"=""240.30918""","=""0.00006""","=""240.30918""","=""0.00003""","=""4200""","=""2.06e+07""",B,"=""6140.170""","=""47740.5680""","=""5d10""","=""1S""","=""0""","=""5d9.6p""","=""1P*""","=""1""",1,3,,"=""T4200n,T3313""","=""L11529""",
Pt,2,"=""240.57273""","=""0.00020""","=""240.57255""","=""0.00004""","=""3700""","=""1.96e+07""",C+,"=""24879.522""","=""66434.382""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""7/2""",10,8,,"=""T8261""","=""L10146""",
Pt,2,"=""241.03279""","=""0.00020""","=""241.03262""","=""0.00005""","=""190""","=""5.8e+06""",D+,"=""23875.570""","=""65351.117""","=""5d8.6s""","=""4P""","=""3/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""5/2""",4,6,,"=""T8261""","=""L10146""",
Pt,2,"=""241.7740""","=""0.0010""","=""241.77293""","=""0.00004""","=""220bl""","=""3.9e+06""",D+,"=""29030.529""","=""70379.088""","=""5d8.6s""","=""2G""","=""7/2""","=""5d8.(3P).6p""","=""(1,3/2)*""","=""5/2""",8,6,,"=""T8261""","=""L10146""",
Pt,2,"=""242.08173""","=""0.00020""","=""242.08164""","=""0.00004""","=""4400""","=""1.77e+07""",C+,"=""23461.548""","=""64757.383""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3F).6p""","=""(3,1/2)*""","=""5/2""",6,6,,"=""T8261""","=""L10146""",
Pt,2,"=""242.48672""","=""0.00006""","=""242.486642""","=""0.000024""","=""13000l""","=""3.2e+07""",C+,"=""15791.309""","=""57018.176""","=""5d9""","=""2D""","=""3/2""","=""5d8.(3P).6p""","=""(2,1/2)*""","=""5/2""",4,6,,"=""T8261""","=""L10146""",
Pt,2,"=""242.93475""","=""0.00020""","=""242.93495""","=""0.00009""","=""1800""","=""6.0e+06""",C+,"=""29030.529""","=""70181.323""","=""5d8.6s""","=""2G""","=""7/2""","=""5d7.(4F).6s.6p.(3P*)""","=""(9/2,1)*""","=""9/2""",8,10,,"=""T8261""","=""L10146""",
Pt,2,"=""243.44611""","=""0.00006""","=""243.44605""","=""0.00004""","=""3900""","=""6.1e+07""",C+,"=""21717.305""","=""62781.7116""","=""5d8.6s""","=""4P""","=""1/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""1/2""",2,2,,"=""T8261""","=""L10146""",
Pt,1,"=""243.66887""","=""0.00006""","=""243.668877""","=""0.000024""","=""8500""","=""1.99e+07""",B+,"=""775.8761""","=""41802.733""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
Pt,2,"=""244.26273""","=""0.00020""","=""244.26279""","=""0.00005""","=""2200s""","=""3.00e+07""",C+,"=""23461.548""","=""64388.657""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3F).6p""","=""(2,1/2)*""","=""3/2""",6,4,,"=""T8261""","=""L10146""",
Pt,2,"=""244.30924""","=""0.00020""","=""244.30933""","=""0.00008""","=""340""","=""6.0e+06""",C,"=""29262.0099""","=""70181.323""","=""5d8.6s""","=""2G""","=""9/2""","=""5d7.(4F).6s.6p.(3P*)""","=""(9/2,1)*""","=""9/2""",10,10,,"=""T6519n""","=""L10146""",
Pt,2,"=""244.53357""","=""0.00020""","=""244.53345""","=""0.00004""","=""260""","=""2.2e+07""",C,"=""23875.570""","=""64757.383""","=""5d8.6s""","=""4P""","=""3/2""","=""5d8.(3F).6p""","=""(3,1/2)*""","=""5/2""",4,6,,"=""T6519n""","=""L10146""",
Pt,2,"=""245.04390""","=""0.00006""","=""245.04384""","=""0.00003""","=""7200""","=""1.73e+07""",C+,"=""15791.309""","=""56587.977""","=""5d9""","=""2D""","=""3/2""","=""5d8.(3P).6p""","=""(2,1/2)*""","=""3/2""",4,4,,"=""T8261""","=""L10146""",
Pt,1,"=""245.09670""","=""0.00006""","=""245.096873""","=""0.000013""","=""2600c""","=""2.29e+06""",B+,"=""0.0000""","=""40787.8417""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",7,5,,"=""T3313n""","=""L11529""",
Pt,1,"=""246.74011""","=""0.00003""","=""246.740073""","=""0.000018""","=""19000p""","=""2.18e+07""",B+,"=""0.0000""","=""40516.229""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",7,5,,"=""T3313n""","=""L9083,L11529""",
Pt,2,"=""246.7595""","=""0.0004""","=""246.75921""","=""0.00005""","=""1400p""","=""2.46e+07""",C+,"=""23875.570""","=""64388.657""","=""5d8.6s""","=""4P""","=""3/2""","=""5d8.(3F).6p""","=""(2,1/2)*""","=""3/2""",4,4,,"=""T8261""","=""L10146""",
Pt,2,"=""248.20369""","=""0.00020""","=""248.20364""","=""0.00005""","=""350""","=""4.4e+06""",D+,"=""23461.548""","=""63738.884""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3F).6p""","=""(3,1/2)*""","=""7/2""",6,8,,"=""T8261""","=""L10146""",
Pt,1,"=""248.33675""","=""0.00020""","=""248.33650""","=""0.00010""","=""1100""","=""4.96e+07""",B+,"=""10131.8684""","=""50387.658""","=""5d9.6s""","=""3D""","=""1""","=""5d9.6p""","=""3P*""","=""0""",3,1,,"=""T3313""","=""L11529""",
Pt,2,"=""248.69826""","=""0.00006""","=""248.698230""","=""0.000025""","=""3900""","=""9.8e+06""",C+,"=""16820.9342""","=""57018.176""","=""5d8.6s""","=""4F""","=""5/2""","=""5d8.(3P).6p""","=""(2,1/2)*""","=""5/2""",6,6,,"=""T8261""","=""L10146""",
Pt,2,"=""248.88753""","=""0.00020""","=""248.88720""","=""0.00011""","=""3500""","=""1.23e+07""",C+,"=""24879.522""","=""65046.245""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d7.(4F).6s.6p.(3P*)""","=""(9/2,1)*""","=""11/2""",10,12,,"=""T8261""","=""L11529""",
Pt,1,"=""249.58126""","=""0.00006""","=""249.581220""","=""0.000015""","=""7100""","=""6.7e+06""",C,"=""6567.4517""","=""46622.4900""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2F).6p""","=""b 3D*""","=""3""",5,7,,"=""T4200n,T3313""","=""L11529""",
Pt,1,"=""249.849919""","=""0.000014""","=""249.849912""","=""0.000012""","=""20000""","=""1.35e+07""",B+,"=""775.8761""","=""40787.8417""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",5,5,,"=""T3313n""","=""L9083,L11529""",
Pt,1,"=""250.84973""","=""0.00006""","=""250.84973""","=""0.00003""","=""2500""","=""1.50e+07""",B+,"=""6567.4517""","=""46419.952""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4P).6p""","=""a 5D*""","=""2""",5,5,,"=""T3313""","=""L11529""",
Pt,2,"=""251.38882""","=""0.00006""","=""251.38883""","=""0.00003""","=""6300""","=""1.78e+07""",C+,"=""16820.9342""","=""56587.977""","=""5d8.6s""","=""4F""","=""5/2""","=""5d8.(3P).6p""","=""(2,1/2)*""","=""3/2""",6,4,,"=""T8261""","=""L10146""",
Pt,1,"=""251.55770""","=""0.00006""","=""251.557674""","=""0.000019""","=""13000""","=""1.11e+07""",B+,"=""775.8761""","=""40516.229""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
Pt,1,"=""252.43065""","=""0.00006""","=""252.430681""","=""0.000010""","=""2900""","=""1.57e+07""",B+,"=""6567.4517""","=""46170.3757""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""3F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
Pt,1,"=""253.92067""","=""0.00006""","=""253.920623""","=""0.000011""","=""10000""","=""9.e+06""",E,"=""823.6608""","=""40194.2203""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""",9,9,,"=""T2202""","=""L11529""",
Pt,2,"=""257.26116""","=""0.00007""","=""257.26118""","=""0.00004""","=""1000""","=""1.13e+07""",C+,"=""24879.522""","=""63738.884""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d8.(3F).6p""","=""(3,1/2)*""","=""7/2""",10,8,,"=""T8261""","=""L10146""",
Pt,2,"=""257.83865""","=""0.00007""","=""257.83863""","=""0.00005""","=""270""","=""3.9e+06""",D+,"=""27255.720""","=""66028.059""","=""5d8.6s""","=""2P""","=""1/2""","=""5d8.(3P).6p""","=""(2,3/2)*""","=""3/2""",2,4,,"=""T8261""","=""L10146""",
Pt,2,"=""261.67473""","=""0.00008""","=""261.67472""","=""0.00004""","=""690""","=""5.5e+06""",C+,"=""23461.548""","=""61665.5284""","=""5d8.6s""","=""2F""","=""5/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""7/2""",6,8,,"=""T8261""","=""L10146""",
Pt,1,"=""261.95674""","=""0.00007""","=""261.956732""","=""0.000021""","=""1500""","=""3.70e+06""",B,"=""6567.4517""","=""44730.3062""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""",5,7,,"=""T3313""","=""L11529""",
Pt,2,"=""262.53270""","=""0.00008""","=""262.53269""","=""0.00004""","=""1200""","=""2.9e+06""",D+,"=""13329.277""","=""51408.413""","=""5d8.6s""","=""4P""","=""5/2""","=""5d8.(3F).6p""","=""(4,1/2)*""","=""7/2""",6,8,,"=""T8261""","=""L10146""",
Pt,1,"=""262.802681""","=""0.000009""","=""262.802678""","=""0.000009""","=""58000""","=""5.94e+07""",B+,"=""775.8761""","=""38815.8940""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""",5,5,,"=""T3313n""","=""L9083,L11529""",
Pt,1,"=""263.93454""","=""0.00020""","=""263.93455""","=""0.00003""","=""5500""","=""1.46e+07""",B,"=""6567.4517""","=""44444.346""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
Pt,1,"=""264.68804""","=""0.00007""","=""264.688104""","=""0.000012""","=""27000""","=""2.21e+07""",B+,"=""0.0000""","=""37769.0673""","=""5d9.6s""","=""3D""","=""3""","=""5d9.6p""","=""3D*""","=""3""",7,7,,"=""T3313n""","=""L11529""",
Pt,1,"=""265.085269""","=""0.000011""","=""265.085268""","=""0.000011""","=""90000""","=""9.60e+06""",B+,"=""823.6608""","=""38536.1439""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""",9,11,,"=""T3313""","=""L9083,L11529""",
Pt,1,"=""265.81694""","=""0.00007""","=""265.816830""","=""0.000016""","=""460""","=""4.9e+06""",C,"=""10131.8684""","=""47740.5680""","=""5d9.6s""","=""3D""","=""1""","=""5d9.6p""","=""1P*""","=""1""",3,3,,"=""T4200n,T3313""","=""L11529""",
Pt,1,"=""265.945075""","=""0.000010""","=""265.945076""","=""0.000009""","=""160000""","=""9.90e+07""",B+,"=""0.0000""","=""37590.5647""","=""5d9.6s""","=""3D""","=""3""","=""5d9.6p""","=""3F*""","=""4""",7,9,,"=""T3313""","=""L9083,L11529""",
Pt,1,"=""267.45700""","=""0.00007""","=""267.45698""","=""0.00003""","=""2600""","=""2.91e+06""",B,"=""6567.4517""","=""43945.534""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""",5,7,,"=""T3313n""","=""L11529""",
Pt,1,"=""267.71477""","=""0.00007""","=""267.714787""","=""0.000022""","=""15000""","=""1.16e+07""",B+,"=""0.0000""","=""37342.089""","=""5d9.6s""","=""3D""","=""3""","=""5d9.6p""","=""b 3P*""","=""2""",7,5,,"=""T3313n""","=""L11529""",
Pt,2,"=""267.91270""","=""0.00008""","=""267.91273""","=""0.00004""","=""410w""","=""3.4e+06""",D+,"=""23875.570""","=""61190.0708""","=""5d8.6s""","=""4P""","=""3/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""5/2""",4,6,,"=""T8261""","=""L10146""",
Pt,2,"=""268.0047""","=""0.0020""","=""268.00476""","=""0.00011""","=""48""","=""2.1e+06""",D,"=""34647.266""","=""71948.954""","=""5d7.6s2""","=""4F""","=""7/2""","=""5d7.(4F).6s.6p.(3P*)""","=""71948*""","=""5/2""",8,6,,"=""T8261""","=""L11529""",
Pt,2,"=""269.22283""","=""0.00007""","=""269.22278""","=""0.00006""","=""400""","=""5.8e+06""",D+,"=""27255.720""","=""64388.657""","=""5d8.6s""","=""2P""","=""1/2""","=""5d8.(3F).6p""","=""(2,1/2)*""","=""3/2""",2,4,,"=""T8261""","=""L10146""",
Pt,1,"=""269.84248""","=""0.00007""","=""269.84253""","=""0.00004""","=""5900""","=""3.17e+07""",B+,"=""6140.170""","=""43187.829""","=""5d10""","=""1S""","=""0""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""",1,3,,"=""T3313""","=""L11529""",
Pt,1,"=""270.239886""","=""0.000021""","=""270.239856""","=""0.000013""","=""65000""","=""6.04e+07""",B+,"=""775.8761""","=""37769.0673""","=""5d9.6s""","=""a 1D""","=""2""","=""5d9.6p""","=""3D*""","=""3""",5,7,,"=""T3313n""","=""L9083,L11529""",
Pt,1,"=""270.589342""","=""0.000022""","=""270.589400""","=""0.000013""","=""47000""","=""4.18e+07""",B+,"=""823.6608""","=""37769.0673""","=""5d8.6s2""","=""3F""","=""4""","=""5d9.6p""","=""3D*""","=""3""",9,7,,"=""T3313n""","=""L9083,L11529""",
Pt,2,"=""271.76196""","=""0.00007""","=""271.76198""","=""0.00004""","=""490""","=""4.9e+06""",C+,"=""24879.522""","=""61665.5284""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""7/2""",10,8,,"=""T8261""","=""L10146""",
Pt,1,"=""271.90308""","=""0.00004""","=""271.903179""","=""0.000011""","=""37000""","=""1.82e+07""",B+,"=""823.6608""","=""37590.5647""","=""5d8.6s2""","=""3F""","=""4""","=""5d9.6p""","=""3F*""","=""4""",9,9,,"=""T3313""","=""L9083,L11529""",
Pt,2,"=""272.64116""","=""0.00020""","=""272.64141""","=""0.00006""","=""190w""","=""7.4e+06""",C+,"=""34647.266""","=""71314.622""","=""5d7.6s2""","=""4F""","=""7/2""","=""5d8.(3F).6p""","=""(3,3/2)*""","=""7/2""",8,8,,"=""T8261""","=""L10146""",
Pt,1,"=""272.99123""","=""0.00007""","=""272.99119""","=""0.00003""","=""3600""","=""1.79e+07""",B,"=""6567.4517""","=""43187.829""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
Pt,1,"=""273.39567""","=""0.00007""","=""273.395581""","=""0.000022""","=""79000""","=""7.13e+07""",B+,"=""775.8761""","=""37342.089""","=""5d9.6s""","=""a 1D""","=""2""","=""5d9.6p""","=""b 3P*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
Pt,1,"=""273.84831""","=""0.00008""","=""273.848237""","=""0.000018""","=""1600""","=""1.50e+06""",C,"=""10116.7158""","=""46622.4900""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2F).6p""","=""b 3D*""","=""3""",7,7,,"=""T4200n,T3313""","=""L11529""",
Pt,1,"=""275.37613""","=""0.00008""","=""275.37613""","=""0.00003""","=""330""","=""1.15e+06""",C+,"=""10116.7158""","=""46419.952""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4P).6p""","=""a 5D*""","=""2""",7,5,,"=""T3313""","=""L11529""",
Pt,1,"=""275.38531""","=""0.00008""","=""275.38529""","=""0.00005""","=""2200""","=""4.26e+07""",B+,"=""10131.8684""","=""46433.898""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4P).6p""","=""5D*""","=""0""",3,1,,"=""T3313""","=""L11529""",
Pt,1,"=""275.49122""","=""0.00008""","=""275.49113""","=""0.00003""","=""8200""","=""3.44e+07""",B+,"=""10131.8684""","=""46419.952""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4P).6p""","=""a 5D*""","=""2""",3,5,,"=""T3313""","=""L11529""",
Pt,2,"=""276.32167""","=""0.00007""","=""276.32181""","=""0.00004""","=""240h""","=""1.9e+06""",D+,"=""24879.522""","=""61058.522""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""11/2""",10,12,,"=""T8261""","=""L10146""",
Pt,1,"=""276.98332""","=""0.00008""","=""276.983341""","=""0.000023""","=""2000""","=""6.70e+05""",B,"=""6567.4517""","=""42660.048""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",5,7,,"=""T3313""","=""L11529""",
Pt,1,"=""277.165963""","=""0.000024""","=""277.165944""","=""0.000019""","=""27000""","=""2.41e+07""",B+,"=""775.8761""","=""36844.695""","=""5d9.6s""","=""a 1D""","=""2""","=""5d9.6p""","=""3P*""","=""1""",5,3,,"=""T3313""","=""L9083,L11529""",
Pt,1,"=""277.28253""","=""0.00008""","=""277.282487""","=""0.000012""","=""480""","=""1.48e+06""",C+,"=""10116.7158""","=""46170.3757""","=""5d8.6s2""","=""3F""","=""3""","=""5d9.6p""","=""3F*""","=""2""",7,5,,"=""T3313""","=""L11529""",
Pt,1,"=""277.39918""","=""0.00008""","=""277.399078""","=""0.000016""","=""1200""","=""3.30e+06""",C+,"=""10131.8684""","=""46170.3757""","=""5d9.6s""","=""3D""","=""1""","=""5d9.6p""","=""3F*""","=""2""",3,5,,"=""T3313""","=""L11529""",
Pt,2,"=""277.47837""","=""0.00020""","=""277.47846""","=""0.00005""","=""1400""","=""1.53e+07""",C+,"=""24879.522""","=""60907.720""","=""5d7.6s2""","=""4F""","=""9/2""","=""5d8.(3F).6p""","=""(4,3/2)*""","=""9/2""",10,10,,"=""T8261""","=""L10146""",
