element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
S,3,"=""209.7826""","=""""","=""209.7841""","=""""","=""14bl,w""","=""3.05e+08""",B+,"=""122118.5""","=""169771.43""","=""3s2.3p.3d""","=""3F*""","=""2""","=""3s2.3p.4p""","=""3D""","=""1""",5,3,,"=""T7942c84""","=""L11011""",
S,3,"=""""","=""""","=""211.130+""","=""""","=""""","=""4.86e+00""",D,"=""11322.7""","=""58671.92""","=""3s2.3p2""","=""1D""","=""2""","=""3s.3p3""","=""5S*""","=""2""",5,5,,"=""T6959""","=""""",
S,3,"=""""","=""""","=""217.3739+""","=""""","=""""","=""4.53e+08""",D,"=""167553.27""","=""213542.54""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.4d""","=""1P*""","=""1""",3,3,,"=""T6066c4""","=""""",
S,3,"=""217.7233""","=""""","=""217.7241""","=""""","=""10""","=""2.20e+08""",B+,"=""136843.78""","=""182759.09""","=""3s.3p3""","=""1P*""","=""1""","=""3s2.3p.4p""","=""1S""","=""0""",3,1,,"=""T7942c84""","=""L11011""",
S,2,"=""218.5932""","=""0.0009""","=""218.5931""","=""0.0004""","=""1100""","=""2.78e+06""",D,"=""97890.74""","=""143623.527""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",4,4,,"=""T3186c85""","=""L5883""",
S,2,"=""218.7264""","=""0.0006""","=""218.7274""","=""0.0004""","=""12000""","=""3.54e+07""",D+,"=""97918.82""","=""143623.527""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",6,4,,"=""T3186c85""","=""L5883""",
S,2,"=""219.2372""","=""0.0020""","=""219.2383""","=""0.0004""","=""5600bl""","=""3.90e+07""",D+,"=""97890.74""","=""143488.957""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""",4,2,,"=""T3186c85""","=""L5883""",
S,3,"=""220.0267""","=""""","=""220.0271""","=""""","=""9""","=""4.54e+06""",D,"=""122118.5""","=""167553.27""","=""3s2.3p.3d""","=""3F*""","=""2""","=""3s2.3p.4p""","=""1P""","=""1""",5,3,,"=""T7942c84""","=""L11011""",
S,3,"=""""","=""""","=""223.682+""","=""""","=""""","=""8.90e+06""",D,"=""138066.6""","=""182759.09""","=""3s.3p3""","=""3S*""","=""1""","=""3s2.3p.4p""","=""1S""","=""0""",3,1,,"=""T7942c84""","=""""",
S,3,"=""228.3646""","=""""","=""228.3662""","=""""","=""7""","=""1.04e+08""",D,"=""167553.27""","=""211329.07""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.5s""","=""1P*""","=""1""",3,3,,"=""T6066c4""","=""L11011""",
