element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ca,3,"=""217.1322""","=""0.0008""","=""217.13137""","=""0.00024""","=""800""","=""4.7e+07""",B,"=""281882.24""","=""327922.87""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",5,5,,"=""u33""","=""L262""",
Ca,3,"=""217.1566""","=""0.0008""","=""217.15628""","=""0.00024""","=""1400""","=""6.0e+08""",B,"=""282571.43""","=""328606.78""","=""3s2.3p5.4p""","=""3P""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
Ca,3,"=""217.8584""","=""0.0008""","=""217.8586""","=""0.0003""","=""1100""","=""4.7e+08""",B,"=""282075.15""","=""327962.11""","=""3s2.3p5.4p""","=""3P""","=""0""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",1,3,,"=""u33""","=""L262""",
Ca,3,"=""218.2014""","=""0.0008""","=""218.2017""","=""0.0007""","=""800""","=""3.7e+08""",B,"=""290934.30""","=""336749.11""","=""3s2.3p5.4p""","=""1S""","=""0""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",1,3,,"=""u33""","=""L262""",
Ca,3,"=""219.1209""","=""0.0008""","=""219.12063""","=""0.00024""","=""600""","=""3.4e+07""",C,"=""277380.86""","=""323003.56""","=""3s2.3p5.4p""","=""3D""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",5,3,,"=""u33""","=""L262""",
Ca,2,"=""219.779""","=""""","=""219.7787""","=""""","=""""","=""3.1e+07""",C,"=""25191.51""","=""70677.62""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.6s""","=""2S""","=""1/2""",2,2,,"=""T8043""","=""L7323""",
Ca,1,"=""220.073""","=""""","=""220.07266""","=""""","=""5""","=""1.53e+07""",C,"=""0.000""","=""45425.358""","=""3p6.4s2""","=""1S""","=""0""","=""3p6.4s.7p""","=""1P*""","=""1""",1,3,,"=""T793n""","=""L6097""",
Ca,3,"=""220.2404""","=""0.0008""","=""220.2408""","=""0.0003""","=""800""","=""1.08e+08""",B,"=""282571.43""","=""327962.11""","=""3s2.3p5.4p""","=""3P""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,3,,"=""u33""","=""L262""",
Ca,3,"=""220.4315""","=""0.0008""","=""220.43139""","=""0.00024""","=""1000""","=""8.3e+07""",B,"=""282571.43""","=""327922.87""","=""3s2.3p5.4p""","=""3P""","=""1""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
Ca,2,"=""220.861""","=""""","=""220.8611""","=""""","=""""","=""6.2e+07""",C,"=""25414.40""","=""70677.62""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.6s""","=""2S""","=""1/2""",4,2,,"=""u7,LS""","=""L7323""",
Ca,3,"=""221.9851""","=""0.0008""","=""221.98510""","=""0.00025""","=""1000""","=""2.0e+07""",C,"=""278621.01""","=""323655.06""","=""3s2.3p5.4p""","=""3D""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
Ca,3,"=""223.1436""","=""0.0008""","=""223.1442""","=""0.0005""","=""600""","=""9.5e+05""",C,"=""227388.56""","=""272188.70""","=""3s2.3p5.3d""","=""3D*""","=""2""","=""3s2.3p5.4p""","=""3S""","=""1""",5,3,,"=""u33""","=""L262""",
Ca,3,"=""223.3614""","=""0.0008""","=""223.3614""","=""0.0005""","=""230""","=""3.3e+05""",C,"=""227432.11""","=""272188.70""","=""3s2.3p5.3d""","=""3D*""","=""1""","=""3s2.3p5.4p""","=""3S""","=""1""",3,3,,"=""u33""","=""L262""",
Ca,3,"=""226.6072""","=""0.0011""","=""226.6072""","=""0.0009""","=""23""","=""1.4e+07""",C,"=""322663.28""","=""366778.85""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""","=""3s.3p6.3d""","=""3D""","=""1""",1,3,,"=""u33""","=""L2911""",
