element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Re,3,"=""186.13024""","=""0.0006""","=""186.1297""","=""0.0004""","=""28""","=""1.50e+07""",,"=""43750.37""","=""97476.34""","=""""","=""43750""","=""7/2""","=""5d4.6p""","=""97476*""","=""9/2""",8,10,,"=""T9867""","=""L20378""",
Re,3,"=""186.16444""","=""0.0006""","=""186.1650""","=""0.0003""","=""160""","=""4.00e+07""",,"=""47881.45""","=""101597.24""","=""5d4.(1I).6s""","=""2I""","=""11/2""","=""""","=""101597*""","=""9/2""",12,10,,"=""T9867""","=""L20378""",
Re,3,"=""186.17386""","=""0.0006""","=""186.1738""","=""0.0003""","=""220""","=""6.75e+07""",,"=""41115.92""","=""94829.16""","=""5d4.6s""","=""41115""","=""7/2""","=""5d4.6p""","=""94829*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
Re,3,"=""186.32347""","=""0.0006""","=""186.3224""","=""0.0004""","=""254""","=""1.20e+07""",,"=""45256.54""","=""98926.96""","=""5d4.(3G).6s""","=""4G""","=""11/2""","=""5d4.6p""","=""98926*""","=""9/2""",12,10,,"=""T9867""","=""L20378""",
Re,3,"=""186.42617""","=""0.0006""","=""186.4272""","=""0.0003""","=""70""","=""1.50e+07""",,"=""26128.71""","=""79768.95""","=""5d5""","=""26128""","=""3/2""","=""5d4.6p""","=""79768*""","=""3/2""",4,4,,"=""T9867""","=""L20378""",
Re,3,"=""186.44723""","=""0.0006""","=""186.4473""","=""0.0004""","=""74""","=""9.00e+06""",,"=""35139.99""","=""88774.45""","=""5d4.(3H).6s""","=""4H""","=""9/2""","=""5d4.6p""","=""88774*""","=""9/2""",10,10,,"=""T9867""","=""L20378""",
Re,3,"=""186.55878""","=""0.0006""","=""186.5594""","=""0.0004""","=""29""","=""1.00e+07""",,"=""36463.97""","=""90066.20""","=""5d4.6s""","=""36463""","=""5/2""","=""5d4.6p""","=""90066*""","=""7/2""",6,8,,"=""T9867""","=""L20378""",
Re,3,"=""186.60890""","=""0.0006""","=""186.6087""","=""0.0004""","=""53""","=""2.83e+07""",,"=""41210.25""","=""94798.31""","=""5d5""","=""2D2""","=""3/2""","=""5d4.6p""","=""94798*""","=""5/2""",4,6,,"=""T9867""","=""L20378""",
Re,3,"=""186.62691""","=""0.0006""","=""186.6264""","=""0.0003""","=""35""","=""1.33e+07""",,"=""31989.54""","=""85572.52""","=""5d5""","=""31989""","=""3/2""","=""5d4.6p""","=""85572*""","=""5/2""",4,6,,"=""T9867""","=""L20378""",
Re,3,"=""186.66649""","=""0.0006""","=""186.6663""","=""0.0003""","=""94""","=""3.92e+07""",,"=""47881.45""","=""101452.99""","=""5d4.(1I).6s""","=""2I""","=""11/2""","=""5d4.6p""","=""101452*""","=""11/2""",12,12,,"=""T9867""","=""L20378""",
Re,3,"=""186.88358""","=""0.0006""","=""186.8832""","=""0.0005""","=""507bl(Re IV)""","=""7.75e+07""",,"=""43191.67""","=""96701.04""","=""""","=""43191""","=""5/2""","=""5d4.6p""","=""96701*""","=""3/2""",6,4,,"=""T9867""","=""L20378""",
Re,3,"=""186.90342""","=""0.0006""","=""186.9032""","=""0.0003""","=""804""","=""1.02e+08""",,"=""40000.60""","=""93504.22""","=""""","=""40000""","=""5/2""","=""5d4.6p""","=""93504*""","=""5/2""",6,6,,"=""T9867""","=""L20378""",
Re,3,"=""186.94639""","=""0.0006""","=""186.9463""","=""0.0003""","=""461""","=""7.17e+07""",,"=""39595.72""","=""93087.02""","=""5d4.(5D).6s""","=""4D""","=""5/2""","=""5d4.6p""","=""93087*""","=""5/2""",6,6,,"=""T9867""","=""L20378""",
Re,3,"=""187.04378""","=""0.0006""","=""187.0435""","=""0.0003""","=""1398""","=""2.70e+08""",,"=""40934.98""","=""94398.47""","=""5d4.6s""","=""40934""","=""9/2""","=""5d4.6p""","=""94398*""","=""11/2""",10,12,,"=""T9867""","=""L20378""",
Re,3,"=""187.18571""","=""0.0006""","=""187.1859""","=""0.0003""","=""872""","=""4.62e+08""",,"=""22106.24""","=""75529.07""","=""5d4.(5D).6s""","=""6D""","=""7/2""","=""5d4.6p""","=""75529*""","=""5/2""",8,6,,"=""T9867""","=""L20378""",
Re,3,"=""187.22709""","=""0.0006""","=""187.2270""","=""0.0004""","=""801""","=""5.10e+07""",,"=""22106.24""","=""75517.33""","=""5d4.(5D).6s""","=""6D""","=""7/2""","=""5d4.6p""","=""75517*""","=""9/2""",8,10,,"=""T9867""","=""L20378""",
Re,3,"=""187.26421""","=""0.0006""","=""187.2643""","=""0.0003""","=""243""","=""5.63e+07""",,"=""38752.31""","=""92152.76""","=""5d4.6s""","=""38752""","=""7/2""","=""5d4.6p""","=""92152*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
Re,3,"=""187.32072""","=""0.0006""","=""187.3200""","=""0.0003""","=""81""","=""3.75e+07""",,"=""40934.98""","=""94319.57""","=""5d4.6s""","=""40934""","=""9/2""","=""5d4.6p""","=""94319*""","=""7/2""",10,8,,"=""T9867""","=""L20378""",
Re,3,"=""187.54141""","=""0.0006""","=""187.5412""","=""0.0004""","=""1598""","=""1.98e+08""",,"=""17908.92""","=""71230.53""","=""5d4.(5D).6s""","=""6D""","=""3/2""","=""5d4.(5D).6p""","=""6F*""","=""5/2""",4,6,,"=""T9867""","=""L20378""",
Re,3,"=""187.58608""","=""0.0006""","=""187.5860""","=""0.0004""","=""614""","=""8.57e+07""",,"=""47881.45""","=""101190.34""","=""5d4.(1I).6s""","=""2I""","=""11/2""","=""5d4.6p""","=""101190*""","=""13/2""",12,14,,"=""T9867""","=""L20378""",
Re,3,"=""187.62432""","=""0.0006""","=""187.6239""","=""0.0005""","=""1022""","=""8.75e+07""",,"=""47011.78""","=""100309.90""","=""5d4.6s""","=""47011""","=""9/2""","=""5d4.6p""","=""100309*""","=""11/2""",10,12,,"=""T9867""","=""L20378""",
Re,3,"=""187.92274""","=""0.0006""","=""187.9228""","=""0.0003""","=""416""","=""5.88e+07""",,"=""46314.79""","=""99528.13""","=""5d4.(3H).6s""","=""2H""","=""9/2""","=""5d4.6p""","=""99528*""","=""7/2""",10,8,,"=""T9867""","=""L20378""",
Re,3,"=""187.95679""","=""0.0006""","=""187.9570""","=""0.0003""","=""67""","=""6.25e+06""",,"=""41115.92""","=""94319.57""","=""5d4.6s""","=""41115""","=""7/2""","=""5d4.6p""","=""94319*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
Re,3,"=""188.01590""","=""0.0006""","=""188.0159""","=""0.0004""","=""1585""","=""1.18e+08""",,"=""20453.27""","=""73640.25""","=""5d5""","=""4D""","=""7/2""","=""5d4.(5D).6p""","=""6F*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
Re,3,"=""188.05994""","=""0.0006""","=""188.0597""","=""0.0003""","=""79""","=""9.25e+07""",,"=""51668.96""","=""104843.57""","=""5d4.6s""","=""51668""","=""7/2""","=""""","=""104843*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
Re,3,"=""188.09132""","=""0.0006""","=""188.0915""","=""0.0004""","=""238""","=""4.25e+07""",,"=""47910.25""","=""101075.86""","=""5d4.6s""","=""47910""","=""5/2""","=""""","=""101075*""","=""7/2""",6,8,,"=""T9867""","=""L20378""",
Re,3,"=""188.10382""","=""0.0006""","=""188.1039""","=""0.0003""","=""100""","=""2.70e+07""",,"=""38167.85""","=""91329.97""","=""5d4.(3H).6s""","=""4H""","=""11/2""","=""5d4.6p""","=""91329*""","=""9/2""",12,10,,"=""T9867""","=""L20378""",
Re,3,"=""188.18744""","=""0.0006""","=""188.1878""","=""0.0003""","=""947""","=""5.17e+07""",,"=""34825.68""","=""87964.10""","=""5d4.6s""","=""34825""","=""3/2""","=""5d4.6p""","=""87964*""","=""5/2""",4,6,,"=""T9867""","=""L20378""",
Re,3,"=""""","=""""","=""188.1875""","=""0.0006""","=""m(Re III)""","=""9.83e+07""",,"=""51007.47""","=""104145.96""","=""5d4.6s""","=""51007""","=""5/2""","=""""","=""104145*""","=""5/2""",6,6,,"=""T9867""","=""L20378""",
Re,3,"=""188.29450""","=""0.0006""","=""188.2938""","=""0.0003""","=""88""","=""1.00e+07""",,"=""31345.29""","=""84453.78""","=""5d5""","=""31345""","=""5/2""","=""5d4.6p""","=""84453*""","=""5/2""",6,6,,"=""T9867""","=""L20378""",
Re,3,"=""188.37214""","=""0.0006""","=""188.3721""","=""0.0003""","=""147""","=""4.33e+07""",,"=""40000.60""","=""93087.02""","=""""","=""40000""","=""5/2""","=""5d4.6p""","=""93087*""","=""5/2""",6,6,,"=""T9867""","=""L20378""",
Re,3,"=""188.38655""","=""0.0006""","=""188.3868""","=""0.0005""","=""181""","=""1.55e+08""",,"=""58069.32""","=""111151.60""","=""5d4.(1F).6s""","=""2F""","=""7/2""","=""""","=""111151*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
Re,3,"=""188.60194""","=""0.0006""","=""188.6027""","=""0.0004""","=""62""","=""4.50e+07""",,"=""39595.72""","=""92617.24""","=""5d4.(5D).6s""","=""4D""","=""5/2""","=""5d4.6p""","=""92617*""","=""3/2""",6,4,,"=""T9867""","=""L20378""",
Re,3,"=""188.78081""","=""0.0006""","=""188.7797""","=""0.0003""","=""730""","=""1.01e+08""",,"=""39595.72""","=""92567.53""","=""5d4.(5D).6s""","=""4D""","=""5/2""","=""5d4.6p""","=""92567*""","=""7/2""",6,8,,"=""T9867""","=""L20378""",
Re,3,"=""188.85275""","=""0.0006""","=""188.8517""","=""0.0004""","=""62""","=""5.00e+06""",,"=""26910.08""","=""79861.69""","=""5d5""","=""26910""","=""7/2""","=""5d4.6p""","=""79861*""","=""5/2""",8,6,,"=""T9867""","=""L20378""",
Re,3,"=""188.86073""","=""0.0006""","=""188.8608""","=""0.0004""","=""201""","=""1.33e+08""",,"=""55975.68""","=""108924.72""","=""""","=""55975""","=""9/2""","=""5d4.6p""","=""108924*""","=""11/2""",10,12,,"=""T9867""","=""L20378""",
Re,3,"=""188.98417""","=""0.0006""","=""188.9841""","=""0.0003""","=""407""","=""1.13e+08""",,"=""41405.07""","=""94319.57""","=""""","=""41405""","=""9/2""","=""5d4.6p""","=""94319*""","=""7/2""",10,8,,"=""T9867""","=""L20378""",
Re,3,"=""189.02833""","=""0.0006""","=""189.0293""","=""0.0004""","=""16""","=""5.00e+06""",,"=""34349.37""","=""87251.23""","=""""","=""34349""","=""7/2""","=""5d4.6p""","=""87251*""","=""7/2""",8,8,,"=""T9867""","=""L20378""",
