element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Zr,3,"=""211.9982""","=""211.99823""","=""35000""","=""4.35e+08""",,"=""62117.41""","=""109272.70""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""1D""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""212.0344""","=""212.03443""","=""25""","=""1.29e+07""",,"=""56437.77""","=""103585.01""","=""4d.5p""","=""3D*""","=""2""","=""4d.5d""","=""1F""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""212.2730""","=""212.2729""","=""10""","=""1.73e+07""",,"=""62117.41""","=""109211.69""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""3P""","=""0""",3,1,,"=""T6869""","=""L9267""",
Zr,3,"=""212.5066""","=""212.5068""","=""35000""","=""8.77e+08""",,"=""81557.85""","=""128600.30""","=""5s.5p""","=""3P*""","=""2""","=""5p2""","=""3P""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""212.5238""","=""212.52353""","=""18000""","=""3.65e+08""",,"=""59947.63""","=""106986.38""","=""4d.5p""","=""3P*""","=""0""","=""4d.5d""","=""3S""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""213.5853""","=""213.58506""","=""20""","=""3.04e+07""",,"=""59699.47""","=""106504.46""","=""4d.5p""","=""3P*""","=""1""","=""4d.(2D<5/2>).6s""","=""2[5/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""213.7813""","=""213.78126""","=""35000""","=""9.14e+07""",,"=""57348.86""","=""104110.90""","=""4d.5p""","=""3D*""","=""3""","=""4d.5d""","=""3D""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""213.8500""","=""213.8501""","=""15000""","=""3.62e+08""",,"=""80106.91""","=""126853.90""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""3P""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""213.9847""","=""213.98451""","=""12000""","=""1.95e+06""",,"=""8839.97""","=""55557.60""","=""4d2""","=""3P""","=""2""","=""4d.5p""","=""3F*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""214.1477""","=""214.14785""","=""9000""","=""4.04e+07""",,"=""62590.70""","=""109272.70""","=""4d.5p""","=""1F*""","=""3""","=""4d.5d""","=""1D""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""214.3705""","=""214.3704""","=""15""","=""2.40e+05""",,"=""11050.57""","=""57684.12""","=""4d2""","=""1G""","=""4""","=""4d.5p""","=""3F*""","=""4""",9,9,,"=""T6869""","=""L9267""",
Zr,3,"=""214.3965""","=""214.3960""","=""40000""","=""2.62e+08""",,"=""60358.40""","=""106986.38""","=""4d.5p""","=""3P*""","=""2""","=""4d.5d""","=""3S""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""215.1993""","=""215.19921""","=""75""","=""1.42e+08""",,"=""80106.91""","=""126560.87""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""1D""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""215.9231""","=""215.9229""","=""25000""","=""4.68e+06""",,"=""11050.57""","=""57348.86""","=""4d2""","=""1G""","=""4""","=""4d.5p""","=""3D*""","=""3""",9,7,,"=""T6869""","=""L9267""",
Zr,3,"=""216.2138""","=""216.21308""","=""40000""","=""1.14e+08""",,"=""57348.86""","=""103585.01""","=""4d.5p""","=""3D*""","=""3""","=""4d.5d""","=""1F""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""216.6374""","=""216.63524""","=""15000""","=""3.29e+07""",,"=""60358.40""","=""106504.46""","=""4d.5p""","=""3P*""","=""2""","=""4d.(2D<5/2>).6s""","=""2[5/2]""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""217.5696""","=""217.5694""","=""350000""","=""5.12e+08""",,"=""60358.40""","=""106306.35""","=""4d.5p""","=""3P*""","=""2""","=""4d.(2D<5/2>).6s""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""217.8511""","=""217.8509""","=""25000""","=""4.57e+08""",,"=""80106.91""","=""125995.50""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""3P""","=""0""",3,1,,"=""T6869""","=""L9267""",
Zr,3,"=""218.0097""","=""218.00955""","=""80""","=""5.09e+07""",,"=""59699.47""","=""105554.66""","=""4d.5p""","=""3P*""","=""1""","=""4d.5d""","=""1P""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""219.1031""","=""219.10310""","=""300000""","=""4.82e+08""",,"=""59699.47""","=""105325.82""","=""4d.5p""","=""3P*""","=""1""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""219.1961""","=""219.1959""","=""30000""","=""5.23e+08""",,"=""59947.63""","=""105554.66""","=""4d.5p""","=""3P*""","=""0""","=""4d.5d""","=""1P""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""220.6189""","=""220.61904""","=""50000""","=""2.87e+08""",,"=""59699.47""","=""105012.34""","=""4d.5p""","=""3P*""","=""1""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""220.7010""","=""220.7010""","=""25000""","=""3.28e+08""",,"=""81557.85""","=""126853.90""","=""5s.5p""","=""3P*""","=""2""","=""5p2""","=""3P""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""221.1884""","=""221.18831""","=""20""","=""1.21e+07""",,"=""60358.40""","=""105554.66""","=""4d.5p""","=""3P*""","=""2""","=""4d.5d""","=""1P""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""221.4652""","=""221.46505""","=""4""","=""5.93e+06""",,"=""62117.41""","=""107257.20""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""3F""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""221.8340""","=""221.8341""","=""25000""","=""3.22e+08""",,"=""59947.63""","=""105012.34""","=""4d.5p""","=""3P*""","=""0""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""222.0209""","=""222.0211""","=""6000""","=""9.66e+05""",,"=""11050.57""","=""56077.32""","=""4d2""","=""1G""","=""4""","=""4d.5p""","=""3F*""","=""3""",9,7,,"=""T6869""","=""L9267""",
Zr,3,"=""222.1384""","=""222.13817""","=""15000""","=""2.02e+08""",,"=""81557.85""","=""126560.87""","=""5s.5p""","=""3P*""","=""2""","=""5p2""","=""1D""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""222.3141""","=""222.31405""","=""20000""","=""5.37e+07""",,"=""60358.40""","=""105325.82""","=""4d.5p""","=""3P*""","=""2""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""222.8023""","=""222.80190""","=""30000""","=""2.18e+08""",,"=""62117.41""","=""106986.38""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""3S""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""223.1010""","=""223.10056""","=""20000""","=""2.53e+06""",,"=""8839.97""","=""53648.88""","=""4d2""","=""3P""","=""2""","=""4d.5p""","=""1D*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""223.8122""","=""223.81194""","=""50""","=""1.83e+07""",,"=""62590.70""","=""107257.20""","=""4d.5p""","=""1F*""","=""3""","=""4d.5d""","=""3F""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""224.5257""","=""224.5258""","=""30000""","=""1.19e+08""",,"=""60358.40""","=""104882.90""","=""4d.5p""","=""3P*""","=""2""","=""4d.5d""","=""3D""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""225.0976""","=""225.09749""","=""28000""","=""1.50e+08""",,"=""59699.47""","=""104110.90""","=""4d.5p""","=""3P*""","=""1""","=""4d.5d""","=""3D""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""225.2214""","=""225.2211""","=""20000""","=""9.31e+07""",,"=""62117.41""","=""106504.46""","=""4d.5p""","=""1P*""","=""1""","=""4d.(2D<5/2>).6s""","=""2[5/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""225.7731""","=""225.77287""","=""300000""","=""8.56e+07""",,"=""60358.40""","=""104636.99""","=""4d.5p""","=""3P*""","=""2""","=""4d.5d""","=""3G""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""227.0683""","=""227.0682""","=""20""","=""1.86e+07""",,"=""59699.47""","=""103725.49""","=""4d.5p""","=""3P*""","=""1""","=""4d.5d""","=""3D""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""227.6487""","=""227.6487""","=""200000""","=""1.72e+08""",,"=""62590.70""","=""106504.46""","=""4d.5p""","=""1F*""","=""3""","=""4d.(2D<5/2>).6s""","=""2[5/2]""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""228.3163""","=""228.31617""","=""125""","=""1.04e+06""",,"=""18805.30""","=""62590.70""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""1F*""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""228.3552""","=""228.3555""","=""120""","=""1.42e+08""",,"=""59947.63""","=""103725.49""","=""4d.5p""","=""3P*""","=""0""","=""4d.5d""","=""3D""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""230.1459""","=""230.1463""","=""200000""","=""3.96e+08""",,"=""62117.41""","=""105554.66""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""1P""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""230.8109""","=""230.81130""","=""250000""","=""5.64e+07""",,"=""18805.30""","=""62117.41""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""1P*""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""231.2674""","=""231.2679""","=""6""","=""6.45e+06""",,"=""60358.40""","=""103585.01""","=""4d.5p""","=""3P*""","=""2""","=""4d.5d""","=""1F""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""231.3651""","=""231.36529""","=""2""","=""9.44e+06""",,"=""62117.41""","=""105325.82""","=""4d.5p""","=""1P*""","=""1""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""233.0562""","=""233.05628""","=""100""","=""5.36e+07""",,"=""62117.41""","=""105012.34""","=""4d.5p""","=""1P*""","=""1""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""233.9280""","=""233.92788""","=""20000""","=""5.04e+07""",,"=""62590.70""","=""105325.82""","=""4d.5p""","=""1F*""","=""3""","=""4d.(2D<3/2>).6s""","=""2[3/2]""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""234.6567""","=""234.6567""","=""15""","=""8.15e+06""",,"=""62590.70""","=""105193.10""","=""4d.5p""","=""1F*""","=""3""","=""4d.5d""","=""3G""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""236.3779""","=""236.3780""","=""40000""","=""8.74e+07""",,"=""62590.70""","=""104882.90""","=""4d.5p""","=""1F*""","=""3""","=""4d.5d""","=""3D""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""237.7604""","=""237.7606""","=""3""","=""5.18e+06""",,"=""62590.70""","=""104636.99""","=""4d.5p""","=""1F*""","=""3""","=""4d.5d""","=""3G""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""238.0595""","=""238.0595""","=""2""","=""8.76e+06""",,"=""62117.41""","=""104110.90""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""3D""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""238.2655""","=""238.26527""","=""28000""","=""7.57e+06""",,"=""18401.17""","=""60358.40""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""3P*""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""240.5846""","=""240.58274""","=""500000""","=""1.01e+08""",,"=""18805.30""","=""60358.40""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3P*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""240.6217""","=""240.6212""","=""500000""","=""4.27e+08""",,"=""18401.17""","=""59947.63""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""3P*""","=""0""",3,1,,"=""T6869""","=""L9267""",
Zr,3,"=""242.0675""","=""242.06718""","=""500000""","=""1.63e+08""",,"=""18401.17""","=""59699.47""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""3P*""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""243.8624""","=""243.8623""","=""150000""","=""1.98e+08""",,"=""62590.70""","=""103585.01""","=""4d.5p""","=""1F*""","=""3""","=""4d.5d""","=""1F""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""244.4602""","=""244.45955""","=""500000""","=""2.12e+08""",,"=""18805.30""","=""59699.47""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3P*""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""244.8886""","=""244.88859""","=""1000000""","=""2.98e+08""",,"=""19535.87""","=""60358.40""","=""4d.5s""","=""3D""","=""3""","=""4d.5p""","=""3P*""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""259.3691""","=""259.36915""","=""1000000""","=""1.42e+08""",,"=""18805.30""","=""57348.86""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3D*""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""262.0571""","=""262.0570""","=""10000000""","=""3.91e+08""",,"=""19535.87""","=""57684.12""","=""4d.5s""","=""3D""","=""3""","=""4d.5p""","=""3F*""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""262.1239""","=""262.1237""","=""500000""","=""7.67e+07""",,"=""23978.86""","=""62117.41""","=""4d2""","=""1S""","=""0""","=""4d.5p""","=""1P*""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""262.8260""","=""262.82629""","=""700000""","=""1.19e+08""",,"=""18401.17""","=""56437.77""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""3D*""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""264.3807""","=""264.3806""","=""5000000""","=""2.66e+08""",,"=""19535.87""","=""57348.86""","=""4d.5s""","=""3D""","=""3""","=""4d.5p""","=""3D*""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""265.6488""","=""265.64892""","=""1000000""","=""1.95e+08""",,"=""18805.30""","=""56437.77""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3D*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""266.4286""","=""266.42859""","=""5000000""","=""3.19e+08""",,"=""25068.35""","=""62590.70""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""1F*""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""268.2182""","=""268.21810""","=""5000000""","=""2.37e+08""",,"=""18805.30""","=""56077.32""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3F*""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""268.6312""","=""268.6312""","=""1500000""","=""2.43e+08""",,"=""18401.17""","=""55615.87""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""3D*""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""269.0526""","=""269.0525""","=""1500000""","=""1.73e+08""",,"=""18401.17""","=""55557.60""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""3F*""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""269.8327""","=""269.83232""","=""1500000""","=""3.07e+08""",,"=""25068.35""","=""62117.41""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""1P*""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""270.9083""","=""270.9084""","=""200000""","=""8.10e+07""",,"=""19535.87""","=""56437.77""","=""4d.5s""","=""3D""","=""3""","=""4d.5p""","=""3D*""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""271.5807""","=""271.5806""","=""500000""","=""1.28e+08""",,"=""18805.30""","=""55615.87""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3D*""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""272.0113""","=""272.01123""","=""500000""","=""4.46e+07""",,"=""18805.30""","=""55557.60""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""3F*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""273.5806""","=""273.5809""","=""1500000""","=""1.16e+08""",,"=""19535.87""","=""56077.32""","=""4d.5s""","=""3D""","=""3""","=""4d.5p""","=""3F*""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""277.5284""","=""277.5283""","=""250000""","=""1.42e+07""",,"=""19535.87""","=""55557.60""","=""4d.5s""","=""3D""","=""3""","=""4d.5p""","=""3F*""","=""2""",7,5,,"=""T6869""","=""L9267""",
Zr,3,"=""279.8680""","=""279.8679""","=""25000""","=""8.63e+06""",,"=""23978.86""","=""59699.47""","=""4d2""","=""1S""","=""0""","=""4d.5p""","=""3P*""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""283.2829""","=""283.28266""","=""30000""","=""7.72e+06""",,"=""25068.35""","=""60358.40""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""3P*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""283.6228""","=""283.6230""","=""500000""","=""6.55e+07""",,"=""18401.17""","=""53648.88""","=""4d.5s""","=""3D""","=""1""","=""4d.5p""","=""1D*""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""286.9124""","=""286.9127""","=""500000""","=""5.24e+07""",,"=""18805.30""","=""53648.88""","=""4d.5s""","=""3D""","=""2""","=""4d.5p""","=""1D*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""288.6731""","=""288.67297""","=""250000""","=""3.02e+07""",,"=""25068.35""","=""59699.47""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""3P*""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""315.9938""","=""315.9940""","=""500""","=""1.23e+06""",,"=""23978.86""","=""55615.87""","=""4d2""","=""1S""","=""0""","=""4d.5p""","=""3D*""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""316.3608""","=""316.3609""","=""30""","=""6.31e+05""",,"=""48506.59""","=""80106.91""","=""5s2""","=""1S""","=""0""","=""5s.5p""","=""3P*""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""318.6896""","=""318.6896""","=""200""","=""9.62e+05""",,"=""25068.35""","=""56437.77""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""3D*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""322.3939""","=""322.3942""","=""3000""","=""2.72e+06""",,"=""25068.35""","=""56077.32""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""3F*""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""327.2643""","=""327.2645""","=""800""","=""3.58e+06""",,"=""25068.35""","=""55615.87""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""3D*""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""327.8897""","=""327.8900""","=""12000""","=""5.45e+07""",,"=""25068.35""","=""55557.60""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""3F*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""335.0549""","=""335.0568""","=""40""","=""1.76e+07""",,"=""98763.19""","=""128600.30""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""3P""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""338.9347""","=""338.9349""","=""5""","=""2.02e+06""",,"=""80106.91""","=""109602.63""","=""5s.5p""","=""3P*""","=""1""","=""4d.5d""","=""3P""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""349.7882""","=""349.7885""","=""25000""","=""7.44e+07""",,"=""25068.35""","=""53648.88""","=""4d.5s""","=""1D""","=""2""","=""4d.5p""","=""1D*""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""353.1049""","=""353.1054""","=""30""","=""1.21e+07""",,"=""119796.39""","=""148108.45""","=""4d.6p""","=""3F*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""355.3659""","=""355.3656""","=""20""","=""2.70e+07""",,"=""119976.45""","=""148108.45""","=""4d.4f""","=""1G*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""355.8839""","=""355.8844""","=""40""","=""2.43e+07""",,"=""119976.45""","=""148067.44""","=""4d.4f""","=""1G*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""356.3423""","=""356.3426""","=""10""","=""1.36e+07""",,"=""120371.15""","=""148426.02""","=""4d.6p""","=""3P*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""356.4710""","=""356.4708""","=""3""","=""6.30e+05""",,"=""81557.85""","=""109602.63""","=""5s.5p""","=""3P*""","=""2""","=""4d.5d""","=""3P""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""358.4867""","=""358.4867""","=""20""","=""1.74e+07""",,"=""119024.73""","=""146911.81""","=""4d.6p""","=""3D*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""358.7370""","=""358.7366""","=""10""","=""1.70e+07""",,"=""120325.62""","=""148193.27""","=""4d.6p""","=""1F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""359.6396""","=""359.6396""","=""350""","=""5.73e+07""",,"=""98763.19""","=""126560.87""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""1D""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""360.2497""","=""360.2497""","=""10""","=""4.47e+07""",,"=""121006.32""","=""148756.93""","=""4d.6p""","=""1P*""","=""1""","=""4d.(2D<5/2>).5g""","=""2[3/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""361.8533""","=""361.8547""","=""15""","=""3.11e+07""",,"=""120562.15""","=""148189.67""","=""4d.4f""","=""3F*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""364.2754""","=""364.2755""","=""300""","=""8.51e+07""",,"=""120664.52""","=""148108.45""","=""4d.4f""","=""3H*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""364.3610""","=""364.3606""","=""400""","=""1.28e+08""",,"=""121021.92""","=""148459.44""","=""4d.4f""","=""3H*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[13/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""364.7231""","=""364.7226""","=""8""","=""9.71e+06""",,"=""120664.52""","=""148074.81""","=""4d.4f""","=""3H*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""4""",9,9,,"=""T6869""","=""L9267""",
Zr,3,"=""364.8696""","=""364.8695""","=""10""","=""1.31e+07""",,"=""120794.02""","=""148193.27""","=""4d.4f""","=""3F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""364.9181""","=""364.9175""","=""20""","=""3.10e+07""",,"=""120794.02""","=""148189.67""","=""4d.4f""","=""3F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""366.0024""","=""366.0025""","=""300""","=""2.06e+07""",,"=""119796.39""","=""147110.83""","=""4d.6p""","=""3F*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""366.4535""","=""366.4539""","=""200""","=""7.12e+07""",,"=""120794.02""","=""148074.81""","=""4d.4f""","=""3F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""368.4307""","=""368.4313""","=""300""","=""7.24e+06""",,"=""119976.45""","=""147110.83""","=""4d.4f""","=""1G*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""368.9038""","=""368.9043""","=""30""","=""3.36e+07""",,"=""121021.92""","=""148121.51""","=""4d.4f""","=""3H*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""369.0819""","=""369.0821""","=""25""","=""2.04e+07""",,"=""121021.92""","=""148108.45""","=""4d.4f""","=""3H*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",11,11,,"=""T6869""","=""L9267""",
Zr,3,"=""370.1672""","=""370.1668""","=""500""","=""9.24e+07""",,"=""119796.39""","=""146803.55""","=""4d.6p""","=""3F*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""371.4655""","=""371.4661""","=""40""","=""8.88e+07""",,"=""121280.57""","=""148193.27""","=""4d.4f""","=""3F*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""4""",9,9,,"=""T6869""","=""L9267""",
Zr,3,"=""371.9253""","=""371.9254""","=""20""","=""2.18e+07""",,"=""80106.91""","=""106986.38""","=""5s.5p""","=""3P*""","=""1""","=""4d.5d""","=""3S""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""372.0094""","=""372.0092""","=""3""","=""1.31e+07""",,"=""120371.15""","=""147244.56""","=""4d.6p""","=""3P*""","=""2""","=""4d.(2D<3/2>).5g""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""372.5340""","=""372.5334""","=""5""","=""1.83e+07""",,"=""119976.45""","=""146812.05""","=""4d.4f""","=""1G*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""4""",9,9,,"=""T6869""","=""L9267""",
Zr,3,"=""372.6476""","=""372.6406""","=""400""","=""2.83e+07""",,"=""121280.57""","=""148108.45""","=""4d.4f""","=""3F*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
