element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Br,1,Br I,881.9958,881.9958,881.994,air,15000.0,15000,30000000.0,C+,75890.33,87225.16,4s2.4p4.(1D<2>).5s,2[2],5/2,4s2.4p4.(1D<2>).5p,2[3]*,7/2
Br,1,Br I,882.5221,882.5221,882.524,air,25000.0,25000,30000000.0,C+,67183.58,78511.60,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[2]*,5/2
Br,1,Br I,889.7617,889.7617,889.762,air,30000.0,30000,30000000.0,C+,63436.45,74672.32,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).5p,2[2]*,5/2
Br,1,Br I,893.2397,893.2397,893.24,air,6000.0,6000,3100000.0,D,66883.87,78076.00,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).5p,2[0]*,1/2
Br,1,Br I,894.9389,894.9389,894.937,air,1800.0,1800,3300000.0,C,75890.33,87061.23,4s2.4p4.(1D<2>).5s,2[2],5/2,4s2.4p4.(1D<2>).5p,2[3]*,5/2
Br,1,Br I,896.4002,896.4002,896.398,air,9000.0,9000,31000000.0,C+,75908.53,87061.23,4s2.4p4.(1D<2>).5s,2[2],3/2,4s2.4p4.(1D<2>).5p,2[3]*,5/2
Br,1,Br I,916.606,916.606,916.607,air,30000.0,30000,31000000.0,C+,64907.19,75814.00,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[1]*,1/2
Br,1,Br I,917.3629,917.3629,917.363,air,15000.0,15000,29000000.0,C+,68970.21,79868.03,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<0>).5p,2[1]*,1/2
Br,1,Br I,917.8161,917.8161,917.818,air,20000.0,20000,28000000.0,C+,67183.58,78076.00,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[0]*,1/2
Br,1,Br I,926.5418,926.5418,926.542,air,40000.0,40000,24000000.0,C+,64907.19,75697.05,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[3]*,5/2
Br,1,Br I,932.0861,932.0861,932.086,air,15000.0,15000,21000000.0,C+,68970.21,79695.89,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<0>).5p,2[1]*,3/2
Br,1,Br I,979.348,979.348,979.344,air,6000.0,6000,6000000.0,C+,68970.21,79178.33,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<1>).5p,2[1]*,3/2
