element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Sr,1,Sr I,525.6899,525.6899,525.68986,air,3400.0,3400,81000000.0,B+,18319.261,37336.591,5s.4d,3D,3,4d.5p,3P*,2
Sr,2,Sr II,530.313,530.313,530.311,air,,,19000000.0,D,55769.7,74621.3,4p6.6p,2P*,1/2,4p6.7d,2D,3/2
Sr,1,Sr I,532.9813,532.9813,532.9811,air,500.0,500,17000000.0,C+,20149.685,38906.858,5s.4d,1D,2,5s.7p,1P*,1
Sr,2,Sr II,537.913,537.913,537.913,air,,,22000000.0,D,56057.9,74643.1,4p6.6p,2P*,3/2,4p6.7d,2D,5/2
Sr,2,Sr II,538.545,538.545,538.545,air,,,3700000.0,D,56057.9,74621.3,4p6.6p,2P*,3/2,4p6.7d,2D,3/2
Sr,1,Sr I,545.0836,545.0836,545.08373,air,1000.0,1000,14700000.0,B+,18218.784,36559.492,5s.4d,3D,2,4d.5p,3D*,3
Sr,1,Sr I,548.0865,548.0865,548.08638,air,2700.0,2700,79000000.0,A',18319.261,36559.492,5s.4d,3D,3,4d.5p,3D*,3
Sr,1,Sr I,548.6136,548.6136,548.6135,air,1000.0,1000,15300000.0,B+,18159.040,36381.746,5s.4d,3D,1,4d.5p,3D*,2
Sr,1,Sr I,550.4184,550.4184,550.4181,air,2000.0,2000,54000000.0,B+,18218.784,36381.746,5s.4d,3D,2,4d.5p,3D*,2
Sr,1,Sr I,552.1765,552.1765,552.1768,air,1700.0,1700,63000000.0,A',18159.040,36264.151,5s.4d,3D,1,4d.5p,3D*,1
Sr,1,Sr I,553.4794,553.4794,553.4799,air,1000.0,1000,22700000.0,B+,18319.261,36381.746,5s.4d,3D,3,4d.5p,3D*,2
Sr,1,Sr I,554.0051,554.0051,554.005,air,1000.0,1000,28400000.0,B+,18218.784,36264.151,5s.4d,3D,2,4d.5p,3D*,1
Sr,1,Sr I,559.8163,559.8163,559.8159,air,1200.0,1200,300000.0,C',20149.685,38007.742,5s.4d,1D,2,4d.5p,1F*,3
Sr,2,Sr II,572.37,572.37,572.336,air,,,7100000.0,D,55769.7,73237.1,4p6.6p,2P*,1/2,4p6.8s,2S,1/2
Sr,1,Sr I,581.6771,581.6771,581.67702,air,1500.0,1500,300000.0,B+,20149.685,37336.591,5s.4d,1D,2,4d.5p,3P*,2
Sr,2,Sr II,581.9,581.9,581.938,air,,,14000000.0,D,56057.9,73237.1,4p6.6p,2P*,3/2,4p6.8s,2S,1/2
Sr,1,Sr I,627.2042,627.2042,627.2041,air,80.0,80,14000.0,C+,18159.040,34098.404,5s.4d,3D,1,5s.6p,1P*,1
Sr,1,Sr I,634.5726,634.5726,634.57265,air,1400.0,1400,2100000.0,C+,18218.784,33973.065,5s.4d,3D,2,5s.6p,3P*,2
Sr,1,Sr I,636.391,636.391,636.3906,air,200.0,200,3700000.0,C+',18159.040,33868.317,5s.4d,3D,1,5s.6p,3P*,1
Sr,1,Sr I,636.9918,636.9918,636.9918,air,500.0,500,18000000.0,C+',18159.040,33853.490,5s.4d,3D,1,5s.6p,3P*,0
Sr,1,Sr I,638.0728,638.0728,638.0729,air,1000.0,1000,5200000.0,C+,18159.040,33826.899,5s.4d,3D,1,4d.5p,1D*,2
Sr,1,Sr I,638.6458,638.6458,638.64581,air,1300.0,1300,11000000.0,C+,18319.261,33973.065,5s.4d,3D,3,5s.6p,3P*,2
Sr,1,Sr I,638.8203,638.8203,638.8201,air,800.0,800,14000000.0,C+,18218.784,33868.317,5s.4d,3D,2,5s.6p,3P*,1
Sr,1,Sr I,640.8463,640.8463,640.8463,air,3100.0,3100,24000000.0,C+,18319.261,33919.315,5s.4d,3D,3,4d.5p,3F*,4
Sr,1,Sr I,644.6654,644.6654,644.66536,air,350.0,350,1500000.0,C+,18319.261,33826.899,5s.4d,3D,3,4d.5p,1D*,2
Sr,1,Sr I,650.3989,650.3989,650.3992,air,2100.0,2100,20000000.0,C+,18218.784,33589.709,5s.4d,3D,2,4d.5p,3F*,3
Sr,1,Sr I,654.6791,654.6791,654.6788,air,500.0,500,3800000.0,C+,18319.261,33589.709,5s.4d,3D,3,4d.5p,3F*,3
Sr,1,Sr I,655.0244,655.0244,655.0244,air,1400.0,1400,89000000.0,C,21698.452,36960.842,5s.5p,1P*,1,4d2,1D,2
Sr,1,Sr I,661.7266,661.7266,661.72651,air,1100.0,1100,16000000.0,C+,18159.040,33266.851,5s.4d,3D,1,4d.5p,3F*,2
Sr,1,Sr I,664.3536,664.3536,664.35372,air,400.0,400,4400000.0,C+,18218.784,33266.851,5s.4d,3D,2,4d.5p,3F*,2
Sr,2,Sr II,673.8392,,673.8392,air,,,2.559,AA,0.00,14836.24,4p6.5s,2S,1/2,4p6.4d,2D,5/2
Sr,1,Sr I,679.1022,679.1022,679.10198,air,7000.0,7000,8900000.0,B+',14317.507,29038.773,5s.5p,3P*,0,5s.6s,3S,1
Sr,2,Sr II,686.8171,,686.8171,air,,,2.299,AA,0.00,14555.90,4p6.5s,2S,1/2,4p6.4d,2D,3/2
Sr,1,Sr I,687.8313,687.8313,687.83128,air,12000.0,12000,27000000.0,B+,14504.334,29038.773,5s.5p,3P*,1,5s.6s,3S,1
Sr,1,Sr I,689.2585,689.2585,689.25894,air,2300.0,2300,46900.0,A+,0.000,14504.334,5s2,1S,0,5s.5p,3P*,1
Sr,1,Sr I,707.0071,707.0071,707.0072,air,14000.0,14000,42000000.0,B,14898.545,29038.773,5s.5p,3P*,2,5s.6s,3S,1
Sr,1,Sr I,716.7143,716.7143,716.7142,air,1100.0,1100l,9400000.0,C+,20149.685,34098.404,5s.4d,1D,2,5s.6p,1P*,1
Sr,1,Sr I,723.2131,723.2131,723.2128,air,440.0,440l,6000000.0,C+,20149.685,33973.065,5s.4d,1D,2,5s.6p,3P*,2
Sr,1,Sr I,728.7344,728.7344,728.7349,air,70.0,70h,1600000.0,C+,20149.685,33868.317,5s.4d,1D,2,5s.6p,3P*,1
Sr,1,Sr I,730.9417,730.9417,730.94166,air,1700.0,1700,39000000.0,C+,20149.685,33826.899,5s.4d,1D,2,4d.5p,1D*,2
Sr,1,Sr I,743.842,743.842,743.8414,air,10.0,10,500000.0,A',20149.685,33589.709,5s.4d,1D,2,4d.5p,3F*,3
Sr,1,Sr I,762.15,762.15,762.14999,air,100.0,100,7800000.0,A',20149.685,33266.851,5s.4d,1D,2,4d.5p,3F*,2
Sr,1,Sr I,767.3077,767.3077,767.3077,air,200.0,200s,6600000.0,C,21698.452,34727.447,5s.5p,1P*,1,5s.5d,1D,2
Sr,2,Sr II,868.891,868.891,868.93,air,2000.0,2000,55000000.0,D,56057.9,67563.15,4p6.6p,2P*,3/2,4p6.6d,2D,5/2
Sr,2,Sr II,871.956,871.956,871.983,air,300.0,300,10000000.0,D,56057.9,67522.87,4p6.6p,2P*,3/2,4p6.6d,2D,3/2
Sr,2,Sr II,1003.6654,1003.6654,1003.6653,air,9000.0,9000,1000000.0,C+,14555.90,24516.65,4p6.4d,2D,3/2,4p6.5p,2P*,3/2
