element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Fe,2,Fe II,181.6086,181.6086,181.60854,vacuum,500.0,500,1700000.0,D,46967.4751,102030.965,3d6.(5D).4p,z 4P*,5/2,3d6.(5D).6s,6D,7/2
Fe,3,Fe III,181.6869,181.6869,181.68671,vacuum,2800.0,2800,6000000.0,D,82383.08,137422.88,3d5.(a 2D).4s,3D,3,3d5.(4F).4p,5D*,3
Fe,2,Fe II,181.85202,181.85202,181.85215,vacuum,18000.0,18000,5700000.0,C+,7955.3186,62945.045,3d6.(5D).4s,a 4D,7/2,3d6.(3F2).4p,x 4D*,7/2
Fe,3,Fe III,181.9493,181.9493,181.94895,vacuum,23000.0,23000,57000000.0,D+,88923.29,143883.76,3d5.(2H).4s,3H,6,3d5.(a 2G).4p,3G*,5
Fe,2,Fe II,181.9643,181.9643,181.964415,vacuum,2900.0,2900,4100000.0,D,31811.814,86767.614,3d7,b 2F,5/2,3d6.(3P1).4p,v 4D*,5/2
Fe,3,Fe III,181.9731,181.9731,181.97326,vacuum,17000.0,17000*,9000000.0,D,84672.08,139625.21,3d5.(a 2F).4s,3F,3,3d5.(4F).4p,3G*,4
Fe,3,Fe III,181.9844,181.9844,181.98438,vacuum,2100.0,2100,3400000.0,D,83238.19,138187.96,3d5.(4F).4s,5F,3,3d5.(2H).4p,3G*,3
Fe,3,Fe III,182.0124,182.0124,182.01224,vacuum,6900.0,6900,5000000.0,D,83161.80,138103.16,3d5.(4F).4s,5F,4,3d5.(2H).4p,3G*,4
Fe,2,Fe II,182.048,182.048,182.047843,vacuum,2600.0,2600,3500000.0,D,31999.049,86929.664,3d7,b 2F,7/2,3d6.(3P1).4p,v 4D*,7/2
Fe,3,Fe III,182.0518,182.0518,182.05167,vacuum,31000.0,31000,8000000.0,D,63425.74,118355.20,3d5.(4G).4s,5G,6,3d5.(4G).4p,3H*,6
Fe,3,Fe III,182.0843,,182.0843,vacuum,,,3.5,D+,24941.12,79860.75,3d6,3G,4,3d5.(2I).4s,3I,5
Fe,2,Fe II,182.09161,182.09161,182.091617,vacuum,1400.0,1400,1600000.0,D,54232.201,109149.611,3d5.4s2,b 4G,11/2,3d5.(2I).4s.4p.(3P*),2I*,13/2
Fe,3,Fe III,182.096,182.096,182.09649,vacuum,17000.0,17000,5000000.0,D,83138.66,138054.60,3d5.(4F).4s,5F,5,3d5.(2H).4p,3G*,5
Fe,3,Fe III,182.1364,,182.1364,vacuum,,,22.0,C,24941.12,79845.04,3d6,3G,4,3d5.(2I).4s,3I,6
Fe,3,Fe III,182.2041,182.2041,182.20389,vacuum,17000.0,17000,8000000.0,D,63466.85,118350.42,3d5.(4G).4s,5G,5,3d5.(4G).4p,3F*,4
Fe,2,Fe II,182.2135,182.2135,182.212338,vacuum,3300.0,3300,4300000.0,D,8391.9554,63272.981,3d6.(5D).4s,a 4D,5/2,3d6.(3F2).4p,x 4D*,5/2
Fe,2,Fe II,182.2196,182.2196,182.218973,vacuum,3000.0,3000bl(Fe II)*,6000000.0,D,8680.4706,63559.498,3d6.(5D).4s,a 4D,3/2,3d6.(3F2).4p,x 4D*,1/2
Fe,3,Fe III,182.266,182.266,182.26566,vacuum,2800.0,2800,7000000.0,D,83238.19,138103.16,3d5.(4F).4s,5F,3,3d5.(2H).4p,3G*,4
Fe,2,Fe II,182.38711,182.38711,182.386983,vacuum,12000.0,12000,18000000.0,D+,18360.6399,73189.114,3d7,a 2P,3/2,3d6.(3D).4p,y 2P*,3/2
Fe,3,Fe III,182.3872,182.3872,182.38603,vacuum,23000.0,23000p,5000000.0,D,83359.20,138187.96,3d5.(4F).4s,5F,2,3d5.(2H).4p,3G*,3
Fe,2,Fe II,182.3929,182.3929,182.392958,vacuum,2500.0,2500,24000000.0,D+,18360.6399,73187.318,3d7,a 2P,3/2,3d6.(3D).4p,y 2P*,1/2
Fe,2,Fe II,182.498,182.498,182.497948,vacuum,2600.0,2600,1700000.0,D,20805.7632,75600.900,3d7,a 2H,9/2,3d6.(3D).4p,w 2F*,7/2
Fe,3,Fe III,182.5261,182.5261,182.52582,vacuum,13000.0,13000,29000000.0,D,89783.78,144570.55,3d5.(a 2G).4s,3G,4,3d5.(b 2F).4p,3F*,3
Fe,2,Fe II,182.5329,182.5329,182.532836,vacuum,3300.0,3300,3700000.0,D,8680.4706,63465.134,3d6.(5D).4s,a 4D,3/2,3d6.(3F2).4p,x 4D*,3/2
Fe,3,Fe III,182.6275,182.6275,182.62709,vacuum,24000.0,24000,50000000.0,D,73849.35,128605.74,3d5.(4P).4s,3P,1,3d5.(4D).4p,3P*,1
Fe,3,Fe III,182.6508,182.6508,182.65067,vacuum,9600.0,9600,4600000.0,D,70694.40,125443.72,3d5.(4G).4s,3G,5,3d5.(4D).4p,3F*,4
Fe,2,Fe II,182.6884,182.6884,182.68778,vacuum,600.0,600d?,1500000.0,D,44915.057,99653.257,3d6.(1F).4s,c 2F,7/2,3d6.(1G1).4p,2G*,9/2
Fe,2,Fe II,182.72188,182.72188,182.721918,vacuum,2200.0,2200,16000000.0,E,54275.649,109003.621,3d5.4s2,b 4G,5/2,3d5.(2F1).4s.4p.(3P*),4D*,3/2
Fe,3,Fe III,182.7531,,182.7531,vacuum,,,23.0,C,25142.12,79860.75,3d6,3G,3,3d5.(2I).4s,3I,5
Fe,3,Fe III,182.8066,182.8066,182.8059,vacuum,870.0,870,50000000.0,D,138852.91,193555.75,3d5.(c 2D).4s,3D,3,3d5.(c 2D).4p,1D*,2
Fe,2,Fe II,182.8345,182.8345,182.834499,vacuum,3200.0,3200,2300000.0,D,18360.6399,73054.913,3d7,a 2P,3/2,3d6.(1G2).4p,x 2F*,5/2
Fe,2,Fe II,182.8855,182.8855,182.885416,vacuum,7000.0,7000,3000000.0,D,15844.6485,70523.694,3d7,a 2G,9/2,3d6.(3G).4p,x 2G*,7/2
Fe,3,Fe III,182.9184,182.9184,182.91768,vacuum,32000.0,32000*,70000000.0,D,73936.34,128605.74,3d5.(4P).4s,3P,0,3d5.(4D).4p,3P*,1
Fe,3,Fe III,182.9184,182.9184,182.92,vacuum,32000.0,32000*,3700000.0,D,63495.00,118163.70,3d5.(4G).4s,5G,2,3d5.(4G).4p,3F*,2
Fe,2,Fe II,182.98472,182.98472,182.984693,vacuum,3300.0,3300,8000000.0,D,54283.236,108932.616,3d5.4s2,b 4G,7/2,3d6.(3P2).5p,2D*,5/2
Fe,2,Fe II,183.026393,183.026393,183.026396,vacuum,32000.0,32000,520000000.0,B+,52582.850,107219.778,3d5.(6S).4s.4p.(3P*),z 8P*,7/2,3d5.(6S).4p2,8P,9/2
Fe,3,Fe III,183.0346,183.0346,183.03456,vacuum,2900.0,2900,9000000.0,D,89697.74,144332.23,3d5.(a 2G).4s,3G,3,3d5.(b 2F).4p,1G*,4
Fe,2,Fe II,183.0401,183.0401,183.039639,vacuum,400.0,400d?,2700000.0,D,54273.656,108906.631,3d5.4s2,b 4G,9/2,3d5.(4G).4s.4p.(1P*),4H*,7/2
Fe,2,Fe II,183.046314,183.046314,183.046316,vacuum,12000.0,12000,500000000.0,D,54275.649,108906.631,3d5.4s2,b 4G,5/2,3d5.(4G).4s.4p.(1P*),4H*,7/2
Fe,3,Fe III,183.063,183.063,183.06304,vacuum,32000.0,32000,66000000.0,D+,88694.86,143320.85,3d5.(2H).4s,3H,5,3d5.(a 2G).4p,3H*,6
Fe,2,Fe II,183.07182,183.07182,183.071741,vacuum,2700.0,2700,70000000.0,E,54283.236,108906.631,3d5.4s2,b 4G,7/2,3d5.(4G).4s.4p.(1P*),4H*,7/2
Fe,3,Fe III,183.0865,183.0865,183.0848,vacuum,18000.0,18000,3600000.0,D,86847.15,141466.65,3d5.(a 2D).4s,1D,2,3d5.(4F).4p,3D*,3
Fe,2,Fe II,183.0885,183.0885,183.08865,vacuum,3400.0,3400,3400000.0,D,8846.7837,63465.134,3d6.(5D).4s,a 4D,1/2,3d6.(3F2).4p,x 4D*,3/2
Fe,3,Fe III,183.1006,183.1006,183.10042,vacuum,2900.0,2900,5000000.0,D,90423.78,145038.62,3d5.(4F).4s,3F,2,3d5.(a 2G).4p,1F*,3
Fe,2,Fe II,183.12652,183.12652,183.126434,vacuum,12000.0,12000,26000000.0,D+,21307.999,75915.080,3d7,a 2D2,3/2,3d6.(3D).4p,w 2F*,5/2
Fe,3,Fe III,183.144,183.144,183.14421,vacuum,4000.0,4000,2100000.0,D,83161.80,137763.58,3d5.(4F).4s,5F,4,3d5.(2H).4p,3H*,5
Fe,2,Fe II,183.16594,183.16594,183.16595,vacuum,2600.0,2600,70000000.0,E,54273.656,108868.956,3d5.4s2,b 4G,9/2,3d6.(3H).5p,4H*,9/2
Fe,2,Fe II,183.17545,183.17545,183.17531,vacuum,5000.0,5000,3100000.0,D,8680.4706,63272.981,3d6.(5D).4s,a 4D,3/2,3d6.(3F2).4p,x 4D*,5/2
Fe,2,Fe II,183.19809,183.19809,183.198096,vacuum,9000.0,9000,460000000.0,D,54283.236,108868.956,3d5.4s2,b 4G,7/2,3d6.(3H).5p,4H*,9/2
Fe,2,Fe II,183.22534,183.22534,183.225322,vacuum,2900.0,2900,50000000.0,E,54232.201,108809.810,3d5.4s2,b 4G,11/2,3d5.(4G).4s.(5G).4p,4H*,11/2
Fe,2,Fe II,183.3075,183.3075,183.307675,vacuum,3200.0,3200,500000.0,D,8391.9554,62945.045,3d6.(5D).4s,a 4D,5/2,3d6.(3F2).4p,x 4D*,7/2
Fe,3,Fe III,183.3788,,183.3788,vacuum,,,55.0,D+,19404.42,73936.34,3d6,a 3P,2,3d5.(4P).4s,3P,0
Fe,3,Fe III,183.4105,183.4105,183.41005,vacuum,18000.0,18000,250000000.0,D,73849.35,128371.99,3d5.(4P).4s,3P,1,3d5.(4D).4p,3P*,0
Fe,2,Fe II,183.4753,183.4753,183.475331,vacuum,500.0,500,26000000.0,E,54275.649,108778.889,3d5.4s2,b 4G,5/2,3d5.(2F1).4s.4p.(3P*),4F*,3/2
Fe,2,Fe II,183.496472,183.496472,183.496471,vacuum,27000.0,27000,450000000.0,E,54232.201,108729.162,3d5.4s2,b 4G,11/2,3d6.(3H).5p,4H*,13/2
Fe,3,Fe III,183.4992,183.4992,183.50038,vacuum,60000.0,60000,38000000.0,D,90472.61,144968.41,3d5.(4F).4s,3F,4,3d5.(b 2F).4p,3F*,4
Fe,2,Fe II,183.54163,183.54163,183.541769,vacuum,9000.0,9000,44000000.0,D+,31999.049,86482.560,3d7,b 2F,7/2,3d6.(1F).4p,u 2F*,7/2
Fe,2,Fe II,183.5874,183.5874,183.587378,vacuum,30000.0,30000,22000000.0,D+,15844.6485,70314.624,3d7,a 2G,9/2,3d6.(3G).4p,x 2G*,9/2
Fe,3,Fe III,183.6404,183.6404,183.6401,vacuum,3000.0,3000,23000000.0,D,114325.49,168779.84,3d5.(b 2G).4s,3G,5,3d5.(b 2G).4p,1H*,5
Fe,3,Fe III,183.6718,,183.6718,vacuum,,,48.0,D+,19404.42,73849.35,3d6,a 3P,2,3d5.(4P).4s,3P,1
Fe,3,Fe III,183.7601,183.7601,183.76026,vacuum,45000.0,45000,270000000.0,C,89697.74,144116.47,3d5.(a 2G).4s,3G,3,3d5.(a 2G).4p,3G*,3
Fe,3,Fe III,183.7875,183.7875,183.78728,vacuum,4000.0,4000*,6000000.0,D,87902.06,142312.79,3d5.(a 2F).4s,1F,3,3d5.(4F).4p,3F*,3
Fe,3,Fe III,183.8312,183.8312,183.83177,vacuum,150000.0,150000,250000000.0,C,88923.29,143320.85,3d5.(2H).4s,3H,6,3d5.(a 2G).4p,3H*,6
Fe,3,Fe III,183.8622,183.8622,183.8597,vacuum,24000.0,24000*,480000000.0,C+,138852.91,193242.22,3d5.(c 2D).4s,3D,3,3d5.(c 2D).4p,3D*,3
Fe,3,Fe III,183.8622,183.8622,183.86328,vacuum,25000.0,25000*,32000000.0,D,89697.74,144085.98,3d5.(a 2G).4s,3G,3,3d5.(a 2G).4p,3G*,4
Fe,3,Fe III,183.8722,183.8722,183.87169,vacuum,13000.0,13000,35000000.0,D,82411.15,136796.90,3d5.(a 2D).4s,3D,2,3d5.(a 2F).4p,3F*,3
Fe,3,Fe III,183.8824,183.8824,183.88218,vacuum,1200.0,1200,5000000.0,D,82411.15,136793.80,3d5.(a 2D).4s,3D,2,3d5.(a 2F).4p,3F*,2
Fe,3,Fe III,183.9554,183.9554,183.9553,vacuum,5500.0,5500,210000000.0,D+,138881.20,193242.22,3d5.(c 2D).4s,3D,2,3d5.(c 2D).4p,3D*,3
Fe,2,Fe II,183.97531,183.97531,183.975333,vacuum,6000.0,6000,29000000.0,E,52299.810,106654.923,3d5.(6S).4s.4p.(3P*),z 8P*,5/2,3d5.4s.(7S).4d,6D,5/2
Fe,2,Fe II,183.980702,183.980702,183.980704,vacuum,6000.0,6000,420000000.0,E,54275.649,108629.175,3d5.4s2,b 4G,5/2,3d5.(4G).4s.4p.(1P*),4G*,5/2
Fe,2,Fe II,184.000031,184.000031,184.000034,vacuum,7000.0,7000,300000000.0,E,54283.236,108631.052,3d5.4s2,b 4G,7/2,3d5.(4G).4s.4p.(1P*),4G*,7/2
Fe,3,Fe III,184.0191,184.0191,184.01817,vacuum,2200.0,2200,3800000.0,D,77102.66,131445.12,3d5.(4D).4s,3D,2,3d5.(a 2D).4p,1D*,2
Fe,2,Fe II,184.03041,184.03041,184.030364,vacuum,1600.0,1600,6000000.0,E,54232.201,108571.060,3d5.4s2,b 4G,11/2,3d6.(3H).5p,4G*,9/2
Fe,3,Fe III,184.082,,184.082,vacuum,,,32.0,D+,19404.42,73728.05,3d6,a 3P,2,3d5.(4P).4s,3P,2
Fe,3,Fe III,184.1393,184.1393,184.13999,vacuum,33000.0,33000,200000000.0,D+,83238.19,137544.70,3d5.(4F).4s,5F,3,3d5.(4F).4p,5D*,2
Fe,3,Fe III,184.1547,184.1547,184.1546,vacuum,61000.0,61000,270000000.0,C,89783.78,144085.98,3d5.(a 2G).4s,3G,4,3d5.(a 2G).4p,3G*,4
Fe,2,Fe II,184.1548,184.1548,184.154123,vacuum,9000.0,9000,3800000.0,D,18886.773,73189.114,3d7,a 2P,1/2,3d6.(3D).4p,y 2P*,3/2
Fe,2,Fe II,184.16035,184.16035,184.160214,vacuum,9000.0,9000,31000000.0,D+,18886.773,73187.318,3d7,a 2P,1/2,3d6.(3D).4p,y 2P*,1/2
Fe,2,Fe II,184.16898,184.16898,184.169122,vacuum,4000.0,4000,5000000.0,D,8391.9554,62689.874,3d6.(5D).4s,a 4D,5/2,3d6.(3P2).4p,y 4D*,5/2
Fe,2,Fe II,184.170876,184.170876,184.170868,vacuum,9000.0,9000,280000000.0,E,54273.656,108571.060,3d5.4s2,b 4G,9/2,3d6.(3H).5p,4G*,9/2
Fe,2,Fe II,184.20342,184.20342,184.203368,vacuum,2300.0,2300,42000000.0,E,54283.236,108571.060,3d5.4s2,b 4G,7/2,3d6.(3H).5p,4G*,9/2
Fe,2,Fe II,184.2238,184.2238,184.223999,vacuum,3300.0,3300,3000000.0,D,8680.4706,62962.215,3d6.(5D).4s,a 4D,3/2,3d6.(3P2).4p,y 4D*,3/2
Fe,2,Fe II,184.28483,184.28483,184.284838,vacuum,5000.0,5000,8000000.0,E,54275.649,108539.473,3d5.4s2,b 4G,5/2,3d5.(2F1).4s.4p.(3P*),4F*,5/2
Fe,3,Fe III,184.2938,184.2938,184.29416,vacuum,61000.0,61000,250000000.0,C,83161.80,137422.88,3d5.(4F).4s,5F,4,3d5.(4F).4p,5D*,3
Fe,2,Fe II,184.31064,184.31064,184.310607,vacuum,3000.0,3000,34000000.0,E,54283.236,108539.473,3d5.4s2,b 4G,7/2,3d5.(2F1).4s.4p.(3P*),4F*,5/2
Fe,3,Fe III,184.3109,184.3109,184.3115,vacuum,18000.0,18000p,350000000.0,D+,130857.17,185113.14,3d5.(2P).4s,3P,2,3d5.(2P).4p,3S*,1
Fe,2,Fe II,184.32041,184.32041,184.320449,vacuum,6000.0,6000,43000000.0,D+,52582.850,106836.190,3d5.(6S).4s.4p.(3P*),z 8P*,7/2,3d5.(6S).4p2,8P,7/2
Fe,2,Fe II,184.326091,184.326091,184.326103,vacuum,11000.0,11000,230000000.0,E,54232.201,108483.877,3d5.4s2,b 4G,11/2,3d6.(3H).5p,4G*,11/2
Fe,3,Fe III,184.3283,184.3283,184.3282,vacuum,25000.0,25000,260000000.0,D+,130862.08,185113.14,3d5.(2P).4s,3P,1,3d5.(2P).4p,3S*,1
Fe,3,Fe III,184.3419,184.3419,184.34203,vacuum,45000.0,45000,400000000.0,C+,93388.77,147635.76,3d5.(b 2F).4s,3F,4,3d5.(b 2F).4p,3D*,3
