element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Li,1,Li I,812.623,812.623,812.622,air,48.0,48,11156000.0,AAA,14903.66,27206.12,1s2.2p,2P*,1/2,1s2.3s,2S,1/2
Li,1,Li I,812.645,812.645,812.645,air,48.0,48,22309000.0,AAA,14904.00,27206.12,1s2.2p,2P*,3/2,1s2.3s,2S,1/2
Li,2,Li II,822.591,,822.591,air,,,6440900.0,AAA,[579980.46],[592133.83],1s.4s,3S,1,1s.5p,3P*,2
Li,2,Li II,822.636,,822.636,air,,,6440900.0,AAA,[579980.46],[592133.16],1s.4s,3S,1,1s.5p,3P*,1
Li,2,Li II,822.662,,822.662,air,,,6440700.0,AAA,[579980.46],[592132.78],1s.4s,3S,1,1s.5p,3P*,0
Li,3,Li III,828.097144,,828.097144,air,,,30358000.0,AA,(948155.449056),(960228.00859),5p,2P*,1/2,6d,2D,3/2
Li,3,Li III,828.106292,,828.106292,air,,,19687000.0,AA,(948155.58428),(960228.010455),5s,2S,1/2,6p,2P*,3/2
Li,3,Li III,828.166997,,828.166997,air,,,7247700.0,AA,(948155.449056),(960226.990320),5p,2P*,1/2,6s,2S,1/2
Li,3,Li III,828.181646,,828.181646,air,,,19698000.0,AA,(948155.58428),(960226.912020),5s,2S,1/2,6p,2P*,1/2
Li,3,Li III,828.202072,,828.202072,air,,,54720000.0,AA,(948157.34398),(960228.374000),5d,2D,3/2,6f,2F*,5/2
Li,3,Li III,828.202245,,828.202245,air,,,36434000.0,AA,(948157.347169),(960228.37467),5p,2P*,3/2,6d,2D,5/2
Li,3,Li III,828.227016,,828.227016,air,,,777720.0,AA,(948157.34398),(960228.010455),5d,2D,3/2,6p,2P*,3/2
Li,3,Li III,828.227363,,828.227363,air,,,6073300.0,AA,(948157.347169),(960228.00859),5p,2P*,3/2,6d,2D,3/2
Li,3,Li III,828.232863,,828.232863,air,,,86431000.0,AA,(948157.97542),(960228.556687),5f,2F*,5/2,6g,2G,7/2
Li,3,Li III,828.232917,,828.232917,air,,,58629000.0,AA,(948157.97656),(960228.557040),5d,2D,5/2,6f,2F*,7/2
Li,3,Li III,828.245352,,828.245352,air,,,150860.0,AA,(948157.97542),(960228.37467),5f,2F*,5/2,6d,2D,5/2
Li,3,Li III,828.245477,,828.245477,air,,,3908700.0,AA,(948157.97656),(960228.374000),5d,2D,5/2,6f,2F*,5/2
Li,3,Li III,828.247003,,828.247003,air,,,130370000.0,AA,(948158.291096),(960228.6662880),5g,2G,7/2,6h,2H*,9/2
Li,3,Li III,828.247029,,828.247029,air,,,89631000.0,AA,(948158.29169),(960228.666503),5f,2F*,7/2,6g,2G,9/2
Li,3,Li III,828.2545,,828.2545,air,,,25610.0,AA,(948158.291096),(960228.557040),5g,2G,7/2,6f,2F*,7/2
Li,3,Li III,828.254565,,828.254565,air,,,3201100.0,AA,(948158.29169),(960228.556687),5f,2F*,7/2,6g,2G,7/2
Li,3,Li III,828.255001,,828.255001,air,,,133330000.0,AA,(948158.480859),(960228.7394990),5g,2G,9/2,6h,2H*,11/2
Li,3,Li III,828.260025,,828.260025,air,,,2962900.0,AA,(948158.480859),(960228.6662880),5g,2G,9/2,6h,2H*,9/2
Li,3,Li III,828.267055,,828.267055,air,,,3017800.0,AA,(948158.29169),(960228.37467),5f,2F*,7/2,6d,2D,5/2
Li,3,Li III,828.26706,,828.26706,air,,,922180.0,AA,(948158.291096),(960228.374000),5g,2G,7/2,6f,2F*,5/2
Li,3,Li III,828.267521,,828.267521,air,,,896460.0,AA,(948158.480859),(960228.557040),5g,2G,9/2,6f,2F*,7/2
Li,3,Li III,828.270423,,828.270423,air,,,7001800.0,AA,(948157.97656),(960228.010455),5d,2D,5/2,6p,2P*,3/2
Li,3,Li III,828.270473,,828.270473,air,,,3169400.0,AA,(948157.97542),(960228.00859),5f,2F*,5/2,6d,2D,3/2
Li,3,Li III,828.297238,,828.297238,air,,,14508000.0,AA,(948157.347169),(960226.990320),5p,2P*,3/2,6s,2S,1/2
Li,3,Li III,828.302392,,828.302392,air,,,7785800.0,AA,(948157.34398),(960226.912020),5d,2D,3/2,6p,2P*,1/2
